Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-03-04T00:00:00+01:00,319904,8187
Bayern,09,2021-03-04T00:00:00+01:00,441588,12558
Berlin,11,2021-03-04T00:00:00+01:00,130523,2861
Brandenburg,12,2021-03-04T00:00:00+01:00,77335,3064
Bremen,04,2021-03-04T00:00:00+01:00,18258,350
Hamburg,02,2021-03-04T00:00:00+01:00,52454,1296
Hessen,06,2021-03-04T00:00:00+01:00,190675,5894
Mecklenburg-Vorpommern,13,2021-03-04T00:00:00+01:00,25107,757
Niedersachsen,03,2021-03-04T00:00:00+01:00,166950,4391
Nordrhein-Westfalen,05,2021-03-04T00:00:00+01:00,538211,13264
Rheinland-Pfalz,07,2021-03-04T00:00:00+01:00,103130,3133
Saarland,10,2021-03-04T00:00:00+01:00,29240,881
Sachsen,14,2021-03-04T00:00:00+01:00,196121,7909
Sachsen-Anhalt,15,2021-03-04T00:00:00+01:00,61529,2462
Schleswig-Holstein,01,2021-03-04T00:00:00+01:00,43117,1316
Thüringen,16,2021-03-04T00:00:00+01:00,77800,2917
