Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2023-03-10T00:00:00+01:00,5063979,19297
Bayern,09,2023-03-10T00:00:00+01:00,6741523,28680
Berlin,11,2023-03-10T00:00:00+01:00,1430661,5564
Brandenburg,12,2023-03-10T00:00:00+01:00,1113946,6506
Bremen,04,2023-03-10T00:00:00+01:00,303612,968
Hamburg,02,2023-03-10T00:00:00+01:00,807013,3614
Hessen,06,2023-03-10T00:00:00+01:00,2928587,12436
Mecklenburg-Vorpommern,13,2023-03-10T00:00:00+01:00,711570,2770
Niedersachsen,03,2023-03-10T00:00:00+01:00,3860773,13718
Nordrhein-Westfalen,05,2023-03-10T00:00:00+01:00,8048396,31400
Rheinland-Pfalz,07,2023-03-10T00:00:00+01:00,1769913,6971
Saarland,10,2023-03-10T00:00:00+01:00,492792,2132
Sachsen,14,2023-03-10T00:00:00+01:00,1955828,16814
Sachsen-Anhalt,15,2023-03-10T00:00:00+01:00,961147,6286
Schleswig-Holstein,01,2023-03-10T00:00:00+01:00,1175406,3481
Thüringen,16,2023-03-10T00:00:00+01:00,883914,8298
