Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-01-11T00:00:00+01:00,1066204,13261
Bayern,09,2022-01-11T00:00:00+01:00,1386104,20003
Berlin,11,2022-01-11T00:00:00+01:00,364704,4043
Brandenburg,12,2022-01-11T00:00:00+01:00,259572,4815
Bremen,04,2022-01-11T00:00:00+01:00,57993,613
Hamburg,02,2022-01-11T00:00:00+01:00,156905,2032
Hessen,06,2022-01-11T00:00:00+01:00,512034,8634
Mecklenburg-Vorpommern,13,2022-01-11T00:00:00+01:00,109174,1535
Niedersachsen,03,2022-01-11T00:00:00+01:00,476088,6927
Nordrhein-Westfalen,05,2022-01-11T00:00:00+01:00,1472406,20637
Rheinland-Pfalz,07,2022-01-11T00:00:00+01:00,296212,4712
Saarland,10,2022-01-11T00:00:00+01:00,78742,1267
Sachsen,14,2022-01-11T00:00:00+01:00,670084,13451
Sachsen-Anhalt,15,2022-01-11T00:00:00+01:00,233748,4405
Schleswig-Holstein,01,2022-01-11T00:00:00+01:00,141733,1903
Thüringen,16,2022-01-11T00:00:00+01:00,299678,6113
