Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-01-21T00:00:00+01:00,279479,6419
Bayern,09,2021-01-21T00:00:00+01:00,383107,9282
Berlin,11,2021-01-21T00:00:00+01:00,114606,1957
Brandenburg,12,2021-01-21T00:00:00+01:00,60825,1805
Bremen,04,2021-01-21T00:00:00+01:00,15151,240
Hamburg,02,2021-01-21T00:00:00+01:00,43613,950
Hessen,06,2021-01-21T00:00:00+01:00,162321,4257
Mecklenburg-Vorpommern,13,2021-01-21T00:00:00+01:00,17553,340
Niedersachsen,03,2021-01-21T00:00:00+01:00,132095,2829
Nordrhein-Westfalen,05,2021-01-21T00:00:00+01:00,460709,9635
Rheinland-Pfalz,07,2021-01-21T00:00:00+01:00,87040,2187
Saarland,10,2021-01-21T00:00:00+01:00,23628,645
Sachsen,14,2021-01-21T00:00:00+01:00,170784,5433
Sachsen-Anhalt,15,2021-01-21T00:00:00+01:00,45448,1289
Schleswig-Holstein,01,2021-01-21T00:00:00+01:00,32297,707
Thüringen,16,2021-01-21T00:00:00+01:00,59744,1808
