Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-09-30T00:00:00+02:00,571983,10674
Bayern,09,2021-09-30T00:00:00+02:00,728621,15647
Berlin,11,2021-09-30T00:00:00+02:00,205878,3625
Brandenburg,12,2021-09-30T00:00:00+02:00,116137,3851
Bremen,04,2021-09-30T00:00:00+02:00,32803,509
Hamburg,02,2021-09-30T00:00:00+02:00,91344,1730
Hessen,06,2021-09-30T00:00:00+02:00,332885,7742
Mecklenburg-Vorpommern,13,2021-09-30T00:00:00+02:00,48809,1200
Niedersachsen,03,2021-09-30T00:00:00+02:00,300119,5955
Nordrhein-Westfalen,05,2021-09-30T00:00:00+02:00,958343,17813
Rheinland-Pfalz,07,2021-09-30T00:00:00+02:00,180428,3993
Saarland,10,2021-09-30T00:00:00+02:00,47399,1051
Sachsen,14,2021-09-30T00:00:00+02:00,297191,10214
Sachsen-Anhalt,15,2021-09-30T00:00:00+02:00,103987,3535
Schleswig-Holstein,01,2021-09-30T00:00:00+02:00,76189,1685
Thüringen,16,2021-09-30T00:00:00+02:00,135385,4414
