Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-03-23T00:00:00+01:00,344750,8551
Bayern,09,2021-03-23T00:00:00+01:00,474797,13020
Berlin,11,2021-03-23T00:00:00+01:00,138970,2997
Brandenburg,12,2021-03-23T00:00:00+01:00,83270,3246
Bremen,04,2021-03-23T00:00:00+01:00,19764,395
Hamburg,02,2021-03-23T00:00:00+01:00,57452,1355
Hessen,06,2021-03-23T00:00:00+01:00,206793,6182
Mecklenburg-Vorpommern,13,2021-03-23T00:00:00+01:00,28093,832
Niedersachsen,03,2021-03-23T00:00:00+01:00,185059,4736
Nordrhein-Westfalen,05,2021-03-23T00:00:00+01:00,580884,13960
Rheinland-Pfalz,07,2021-03-23T00:00:00+01:00,110517,3264
Saarland,10,2021-03-23T00:00:00+01:00,30740,921
Sachsen,14,2021-03-23T00:00:00+01:00,210430,8236
Sachsen-Anhalt,15,2021-03-23T00:00:00+01:00,68182,2638
Schleswig-Holstein,01,2021-03-23T00:00:00+01:00,47200,1411
Thüringen,16,2021-03-23T00:00:00+01:00,87809,3220
