Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2023-01-04T00:00:00+01:00,4975865,18631
Bayern,09,2023-01-04T00:00:00+01:00,6618128,27599
Berlin,11,2023-01-04T00:00:00+01:00,1406133,5294
Brandenburg,12,2023-01-04T00:00:00+01:00,1095975,6326
Bremen,04,2023-01-04T00:00:00+01:00,298336,931
Hamburg,02,2023-01-04T00:00:00+01:00,797325,3397
Hessen,06,2023-01-04T00:00:00+01:00,2857430,11916
Mecklenburg-Vorpommern,13,2023-01-04T00:00:00+01:00,700321,2671
Niedersachsen,03,2023-01-04T00:00:00+01:00,3764321,12375
Nordrhein-Westfalen,05,2023-01-04T00:00:00+01:00,7812592,29995
Rheinland-Pfalz,07,2023-01-04T00:00:00+01:00,1725115,6684
Saarland,10,2023-01-04T00:00:00+01:00,480397,2021
Sachsen,14,2023-01-04T00:00:00+01:00,1934205,16590
Sachsen-Anhalt,15,2023-01-04T00:00:00+01:00,947342,6154
Schleswig-Holstein,01,2023-01-04T00:00:00+01:00,1159116,3329
Thüringen,16,2023-01-04T00:00:00+01:00,874194,8108
