Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2020-11-29T00:00:00+01:00,147887,2702
Bayern,09,2020-11-29T00:00:00+01:00,205211,3785
Berlin,11,2020-11-29T00:00:00+01:00,63064,539
Brandenburg,12,2020-11-29T00:00:00+01:00,18488,334
Bremen,04,2020-11-29T00:00:00+01:00,9872,116
Hamburg,02,2020-11-29T00:00:00+01:00,24602,372
Hessen,06,2020-11-29T00:00:00+01:00,86279,1240
Mecklenburg-Vorpommern,13,2020-11-29T00:00:00+01:00,5908,61
Niedersachsen,03,2020-11-29T00:00:00+01:00,70857,1150
Nordrhein-Westfalen,05,2020-11-29T00:00:00+01:00,258390,3418
Rheinland-Pfalz,07,2020-11-29T00:00:00+01:00,43036,515
Saarland,10,2020-11-29T00:00:00+01:00,12486,251
Sachsen,14,2020-11-29T00:00:00+01:00,53804,882
Sachsen-Anhalt,15,2020-11-29T00:00:00+01:00,11938,163
Schleswig-Holstein,01,2020-11-29T00:00:00+01:00,14192,249
Thüringen,16,2020-11-29T00:00:00+01:00,16686,346
