Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-08-08T00:00:00+02:00,507781,10429
Bayern,09,2021-08-08T00:00:00+02:00,655882,15359
Berlin,11,2021-08-08T00:00:00+02:00,184183,3585
Brandenburg,12,2021-08-08T00:00:00+02:00,109595,3818
Bremen,04,2021-08-08T00:00:00+02:00,28065,493
Hamburg,02,2021-08-08T00:00:00+02:00,80083,1626
Hessen,06,2021-08-08T00:00:00+02:00,296318,7593
Mecklenburg-Vorpommern,13,2021-08-08T00:00:00+02:00,44724,1183
Niedersachsen,03,2021-08-08T00:00:00+02:00,266696,5819
Nordrhein-Westfalen,05,2021-08-08T00:00:00+02:00,833859,17305
Rheinland-Pfalz,07,2021-08-08T00:00:00+02:00,158405,3911
Saarland,10,2021-08-08T00:00:00+02:00,42457,1030
Sachsen,14,2021-08-08T00:00:00+02:00,287005,10140
Sachsen-Anhalt,15,2021-08-08T00:00:00+02:00,99711,3468
Schleswig-Holstein,01,2021-08-08T00:00:00+02:00,66624,1639
Thüringen,16,2021-08-08T00:00:00+02:00,129378,4384
