Area,Bundesland,AGS,Timestamp,Confirmed,Deaths
Alb-Donau-Kreis,Baden-Württemberg,08425000,2022-07-20T00:00:00+02:00,76555,249
Baden-Baden (Stadtkreis),Baden-Württemberg,08211000,2022-07-20T00:00:00+02:00,18991,105
Biberach,Baden-Württemberg,08426000,2022-07-20T00:00:00+02:00,83173,293
Bodenseekreis,Baden-Württemberg,08435000,2022-07-20T00:00:00+02:00,78449,337
Breisgau-Hochschwarzwald,Baden-Württemberg,08315000,2022-07-20T00:00:00+02:00,94184,340
Böblingen,Baden-Württemberg,08115000,2022-07-20T00:00:00+02:00,147529,481
Calw,Baden-Württemberg,08235000,2022-07-20T00:00:00+02:00,58509,292
Emmendingen,Baden-Württemberg,08316000,2022-07-20T00:00:00+02:00,62326,249
Enzkreis,Baden-Württemberg,08236000,2022-07-20T00:00:00+02:00,73891,342
Esslingen,Baden-Württemberg,08116000,2022-07-20T00:00:00+02:00,196705,831
Freiburg im Breisgau (Stadtkreis),Baden-Württemberg,08311000,2022-07-20T00:00:00+02:00,85922,269
Freudenstadt,Baden-Württemberg,08237000,2022-07-20T00:00:00+02:00,46093,243
Göppingen,Baden-Württemberg,08117000,2022-07-20T00:00:00+02:00,92594,393
Heidelberg (Stadtkreis),Baden-Württemberg,08221000,2022-07-20T00:00:00+02:00,49403,132
Heidenheim,Baden-Württemberg,08135000,2022-07-20T00:00:00+02:00,52471,307
Heilbronn (Stadtkreis),Baden-Württemberg,08121000,2022-07-20T00:00:00+02:00,50650,267
Heilbronn (Landkreis),Baden-Württemberg,08125000,2022-07-20T00:00:00+02:00,134941,349
Hohenlohekreis,Baden-Württemberg,08126000,2022-07-20T00:00:00+02:00,44309,184
Karlsruhe (Stadtkreis),Baden-Württemberg,08212000,2022-07-20T00:00:00+02:00,105139,367
Karlsruhe (Landkreis),Baden-Württemberg,08215000,2022-07-20T00:00:00+02:00,166023,712
Konstanz,Baden-Württemberg,08335000,2022-07-20T00:00:00+02:00,102830,431
Ludwigsburg,Baden-Württemberg,08118000,2022-07-20T00:00:00+02:00,188015,720
Lörrach,Baden-Württemberg,08336000,2022-07-20T00:00:00+02:00,77882,421
Main-Tauber-Kreis,Baden-Württemberg,08128000,2022-07-20T00:00:00+02:00,49704,204
Mannheim (Stadtkreis),Baden-Württemberg,08222000,2022-07-20T00:00:00+02:00,111574,488
Neckar-Odenwald-Kreis,Baden-Württemberg,08225000,2022-07-20T00:00:00+02:00,57266,216
Ortenaukreis,Baden-Württemberg,08317000,2022-07-20T00:00:00+02:00,173141,848
Ostalbkreis,Baden-Württemberg,08136000,2022-07-20T00:00:00+02:00,126119,594
Pforzheim (Stadtkreis),Baden-Württemberg,08231000,2022-07-20T00:00:00+02:00,48605,328
Rastatt,Baden-Württemberg,08216000,2022-07-20T00:00:00+02:00,89829,380
Ravensburg,Baden-Württemberg,08436000,2022-07-20T00:00:00+02:00,110343,226
Rems-Murr-Kreis,Baden-Württemberg,08119000,2022-07-20T00:00:00+02:00,158585,608
Reutlingen,Baden-Württemberg,08415000,2022-07-20T00:00:00+02:00,108590,466
Rhein-Neckar-Kreis,Baden-Württemberg,08226000,2022-07-20T00:00:00+02:00,193475,731
Rottweil,Baden-Württemberg,08325000,2022-07-20T00:00:00+02:00,56896,274
Schwarzwald-Baar-Kreis,Baden-Württemberg,08326000,2022-07-20T00:00:00+02:00,82387,370
Schwäbisch Hall,Baden-Württemberg,08127000,2022-07-20T00:00:00+02:00,72431,345
Sigmaringen,Baden-Württemberg,08437000,2022-07-20T00:00:00+02:00,55732,173
Stuttgart,Baden-Württemberg,08111000,2022-07-20T00:00:00+02:00,211155,700
Tuttlingen,Baden-Württemberg,08327000,2022-07-20T00:00:00+02:00,56165,264
Tübingen,Baden-Württemberg,08416000,2022-07-20T00:00:00+02:00,83573,257
Ulm (Stadtkreis),Baden-Württemberg,08421000,2022-07-20T00:00:00+02:00,48844,125
Waldshut,Baden-Württemberg,08337000,2022-07-20T00:00:00+02:00,59854,323
Zollernalbkreis,Baden-Württemberg,08417000,2022-07-20T00:00:00+02:00,73780,247
Aichach-Friedberg,Bayern,09771000,2022-07-20T00:00:00+02:00,55162,166
Altötting,Bayern,09171000,2022-07-20T00:00:00+02:00,50512,348
Amberg,Bayern,09361000,2022-07-20T00:00:00+02:00,15423,64
Amberg-Sulzbach,Bayern,09371000,2022-07-20T00:00:00+02:00,39342,228
Ansbach (Stadt),Bayern,09561000,2022-07-20T00:00:00+02:00,17153,63
Ansbach (Landkreis),Bayern,09571000,2022-07-20T00:00:00+02:00,78824,261
Aschaffenburg (Stadt),Bayern,09661000,2022-07-20T00:00:00+02:00,27526,176
Aschaffenburg (Landkreis),Bayern,09671000,2022-07-20T00:00:00+02:00,66926,306
Augsburg (Stadt),Bayern,09761000,2022-07-20T00:00:00+02:00,118749,664
Augsburg (Landkreis),Bayern,09772000,2022-07-20T00:00:00+02:00,102496,426
Bad Kissingen,Bayern,09672000,2022-07-20T00:00:00+02:00,43476,204
Bad Tölz-Wolfratshausen,Bayern,09173000,2022-07-20T00:00:00+02:00,52555,183
Bamberg (Stadt),Bayern,09461000,2022-07-20T00:00:00+02:00,27505,155
Bamberg (Landkreis),Bayern,09471000,2022-07-20T00:00:00+02:00,65716,266
Bayreuth (Stadt),Bayern,09462000,2022-07-20T00:00:00+02:00,30122,169
Bayreuth (Landkreis),Bayern,09472000,2022-07-20T00:00:00+02:00,42903,231
Berchtesgadener Land,Bayern,09172000,2022-07-20T00:00:00+02:00,46534,190
Cham,Bayern,09372000,2022-07-20T00:00:00+02:00,56934,281
Coburg (Stadt),Bayern,09463000,2022-07-20T00:00:00+02:00,16428,120
Coburg (Landkreis),Bayern,09473000,2022-07-20T00:00:00+02:00,35147,209
Dachau,Bayern,09174000,2022-07-20T00:00:00+02:00,69128,241
Deggendorf,Bayern,09271000,2022-07-20T00:00:00+02:00,51307,294
Dillingen a.d. Donau,Bayern,09773000,2022-07-20T00:00:00+02:00,43072,215
Dingolfing-Landau,Bayern,09279000,2022-07-20T00:00:00+02:00,43682,241
Donau-Ries,Bayern,09779000,2022-07-20T00:00:00+02:00,60687,258
Ebersberg,Bayern,09175000,2022-07-20T00:00:00+02:00,61590,289
Eichstätt,Bayern,09176000,2022-07-20T00:00:00+02:00,56043,141
Erding,Bayern,09177000,2022-07-20T00:00:00+02:00,63522,198
Erlangen,Bayern,09562000,2022-07-20T00:00:00+02:00,38236,141
Erlangen-Höchstadt,Bayern,09572000,2022-07-20T00:00:00+02:00,59171,187
Forchheim,Bayern,09474000,2022-07-20T00:00:00+02:00,49814,203
Freising,Bayern,09178000,2022-07-20T00:00:00+02:00,74491,228
Freyung-Grafenau,Bayern,09272000,2022-07-20T00:00:00+02:00,36796,223
Fürstenfeldbruck,Bayern,09179000,2022-07-20T00:00:00+02:00,86561,228
Fürth (Stadt),Bayern,09563000,2022-07-20T00:00:00+02:00,53186,311
Fürth (Landkreis),Bayern,09573000,2022-07-20T00:00:00+02:00,48763,289
Garmisch-Partenkirchen,Bayern,09180000,2022-07-20T00:00:00+02:00,33437,152
Günzburg,Bayern,09774000,2022-07-20T00:00:00+02:00,52617,209
Haßberge,Bayern,09674000,2022-07-20T00:00:00+02:00,38257,154
Hof (Stadt),Bayern,09464000,2022-07-20T00:00:00+02:00,19349,168
Hof (Landkreis),Bayern,09475000,2022-07-20T00:00:00+02:00,39446,263
Ingolstadt,Bayern,09161000,2022-07-20T00:00:00+02:00,55970,250
Kaufbeuren,Bayern,09762000,2022-07-20T00:00:00+02:00,17533,116
Kelheim,Bayern,09273000,2022-07-20T00:00:00+02:00,52751,159
Kempten (Allgäu),Bayern,09763000,2022-07-20T00:00:00+02:00,29020,101
Kitzingen,Bayern,09675000,2022-07-20T00:00:00+02:00,37145,147
Kronach,Bayern,09476000,2022-07-20T00:00:00+02:00,29386,174
Kulmbach,Bayern,09477000,2022-07-20T00:00:00+02:00,30784,167
Landsberg am Lech,Bayern,09181000,2022-07-20T00:00:00+02:00,47492,122
Landshut (Stadt),Bayern,09261000,2022-07-20T00:00:00+02:00,29542,182
Landshut (Landkreis),Bayern,09274000,2022-07-20T00:00:00+02:00,71686,320
Lichtenfels,Bayern,09478000,2022-07-20T00:00:00+02:00,29990,170
Lindau (Bodensee),Bayern,09776000,2022-07-20T00:00:00+02:00,32903,108
Main-Spessart,Bayern,09677000,2022-07-20T00:00:00+02:00,45582,255
Memmingen,Bayern,09764000,2022-07-20T00:00:00+02:00,17937,37
Miesbach,Bayern,09182000,2022-07-20T00:00:00+02:00,43357,192
Miltenberg,Bayern,09676000,2022-07-20T00:00:00+02:00,54005,216
Mühldorf a. Inn,Bayern,09183000,2022-07-20T00:00:00+02:00,56974,311
München (Stadt),Bayern,09162000,2022-07-20T00:00:00+02:00,588065,2072
München (Landkreis),Bayern,09184000,2022-07-20T00:00:00+02:00,133015,378
Neu-Ulm,Bayern,09775000,2022-07-20T00:00:00+02:00,67719,276
Neuburg-Schrobenhausen,Bayern,09185000,2022-07-20T00:00:00+02:00,42729,151
Neumarkt i.d. OPf.,Bayern,09373000,2022-07-20T00:00:00+02:00,55738,257
Neustadt a.d. Aisch-Bad Windsheim,Bayern,09575000,2022-07-20T00:00:00+02:00,41524,158
Neustadt a.d. Waldnaab,Bayern,09374000,2022-07-20T00:00:00+02:00,42087,250
Nürnberg,Bayern,09564000,2022-07-20T00:00:00+02:00,212637,1248
Nürnberger Land,Bayern,09574000,2022-07-20T00:00:00+02:00,66560,328
Oberallgäu,Bayern,09780000,2022-07-20T00:00:00+02:00,64418,188
Ostallgäu,Bayern,09777000,2022-07-20T00:00:00+02:00,62083,275
Passau (Stadt),Bayern,09262000,2022-07-20T00:00:00+02:00,21225,152
Passau (Landkreis),Bayern,09275000,2022-07-20T00:00:00+02:00,85842,591
Pfaffenhofen a.d. Ilm,Bayern,09186000,2022-07-20T00:00:00+02:00,54428,237
Regen,Bayern,09276000,2022-07-20T00:00:00+02:00,36596,264
Regensburg (Stadt),Bayern,09362000,2022-07-20T00:00:00+02:00,60560,167
Regensburg (Landkreis),Bayern,09375000,2022-07-20T00:00:00+02:00,82483,264
Rhön-Grabfeld,Bayern,09673000,2022-07-20T00:00:00+02:00,35044,161
Rosenheim (Stadt),Bayern,09163000,2022-07-20T00:00:00+02:00,28451,132
