Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-09-07T00:00:00+02:00,4405259,17021
Bayern,09,2022-09-07T00:00:00+02:00,5868515,25503
Berlin,11,2022-09-07T00:00:00+02:00,1236778,4770
Brandenburg,12,2022-09-07T00:00:00+02:00,926289,5871
Bremen,04,2022-09-07T00:00:00+02:00,251746,828
Hamburg,02,2022-09-07T00:00:00+02:00,715006,2999
Hessen,06,2022-09-07T00:00:00+02:00,2425980,10944
Mecklenburg-Vorpommern,13,2022-09-07T00:00:00+02:00,587249,2426
Niedersachsen,03,2022-09-07T00:00:00+02:00,3117653,10551
Nordrhein-Westfalen,05,2022-09-07T00:00:00+02:00,6636972,27138
Rheinland-Pfalz,07,2022-09-07T00:00:00+02:00,1455554,6095
Saarland,10,2022-09-07T00:00:00+02:00,399614,1829
Sachsen,14,2022-09-07T00:00:00+02:00,1720493,15932
Sachsen-Anhalt,15,2022-09-07T00:00:00+02:00,823887,5658
Schleswig-Holstein,01,2022-09-07T00:00:00+02:00,987772,2841
Thüringen,16,2022-09-07T00:00:00+02:00,785265,7575
