Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-05-01T00:00:00+02:00,3487653,15757
Bayern,09,2022-05-01T00:00:00+02:00,4634543,23559
Berlin,11,2022-05-01T00:00:00+02:00,1000267,4487
Brandenburg,12,2022-05-01T00:00:00+02:00,762694,5559
Bremen,04,2022-05-01T00:00:00+02:00,186198,753
Hamburg,02,2022-05-01T00:00:00+02:00,545914,2529
Hessen,06,2022-05-01T00:00:00+02:00,1726514,9918
Mecklenburg-Vorpommern,13,2022-05-01T00:00:00+02:00,467650,2158
Niedersachsen,03,2022-05-01T00:00:00+02:00,2160696,8750
Nordrhein-Westfalen,05,2022-05-01T00:00:00+02:00,4955586,24749
Rheinland-Pfalz,07,2022-05-01T00:00:00+02:00,1076165,5516
Saarland,10,2022-05-01T00:00:00+02:00,300858,1638
Sachsen,14,2022-05-01T00:00:00+02:00,1465979,15285
Sachsen-Anhalt,15,2022-05-01T00:00:00+02:00,691482,5254
Schleswig-Holstein,01,2022-05-01T00:00:00+02:00,656553,2444
Thüringen,16,2022-05-01T00:00:00+02:00,691033,7105
