Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-06-29T00:00:00+02:00,500428,10235
Bayern,09,2021-06-29T00:00:00+02:00,647359,15249
Berlin,11,2021-06-29T00:00:00+02:00,180132,3557
Brandenburg,12,2021-06-29T00:00:00+02:00,108677,3800
Bremen,04,2021-06-29T00:00:00+02:00,27426,484
Hamburg,02,2021-06-29T00:00:00+02:00,77314,1590
Hessen,06,2021-06-29T00:00:00+02:00,290756,7512
Mecklenburg-Vorpommern,13,2021-06-29T00:00:00+02:00,44137,1152
Niedersachsen,03,2021-06-29T00:00:00+02:00,260939,5759
Nordrhein-Westfalen,05,2021-06-29T00:00:00+02:00,815931,17123
Rheinland-Pfalz,07,2021-06-29T00:00:00+02:00,155131,3889
Saarland,10,2021-06-29T00:00:00+02:00,41460,1019
Sachsen,14,2021-06-29T00:00:00+02:00,285791,10070
Sachsen-Anhalt,15,2021-06-29T00:00:00+02:00,99228,3426
Schleswig-Holstein,01,2021-06-29T00:00:00+02:00,63876,1621
Thüringen,16,2021-06-29T00:00:00+02:00,128748,4333
