Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-11-29T00:00:00+01:00,819228,11700
Bayern,09,2021-11-29T00:00:00+01:00,1119516,17432
Berlin,11,2021-11-29T00:00:00+01:00,271259,3823
Brandenburg,12,2021-11-29T00:00:00+01:00,174905,4097
Bremen,04,2021-11-29T00:00:00+01:00,39504,550
Hamburg,02,2021-11-29T00:00:00+01:00,113603,1888
Hessen,06,2021-11-29T00:00:00+01:00,410876,8125
Mecklenburg-Vorpommern,13,2021-11-29T00:00:00+01:00,69888,1323
Niedersachsen,03,2021-11-29T00:00:00+01:00,373471,6329
Nordrhein-Westfalen,05,2021-11-29T00:00:00+01:00,1164535,18899
Rheinland-Pfalz,07,2021-11-29T00:00:00+01:00,230124,4263
Saarland,10,2021-11-29T00:00:00+01:00,60690,1111
Sachsen,14,2021-11-29T00:00:00+01:00,486854,10907
Sachsen-Anhalt,15,2021-11-29T00:00:00+01:00,153224,3783
Schleswig-Holstein,01,2021-11-29T00:00:00+01:00,95770,1788
Thüringen,16,2021-11-29T00:00:00+01:00,207613,4938
