Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-01-13T00:00:00+01:00,264735,5758
Bayern,09,2021-01-13T00:00:00+01:00,361582,8216
Berlin,11,2021-01-13T00:00:00+01:00,108295,1635
Brandenburg,12,2021-01-13T00:00:00+01:00,52285,1361
Bremen,04,2021-01-13T00:00:00+01:00,14469,226
Hamburg,02,2021-01-13T00:00:00+01:00,41350,851
Hessen,06,2021-01-13T00:00:00+01:00,152844,3716
Mecklenburg-Vorpommern,13,2021-01-13T00:00:00+01:00,15316,260
Niedersachsen,03,2021-01-13T00:00:00+01:00,122431,2442
Nordrhein-Westfalen,05,2021-01-13T00:00:00+01:00,435464,8402
Rheinland-Pfalz,07,2021-01-13T00:00:00+01:00,81737,1870
Saarland,10,2021-01-13T00:00:00+01:00,22279,566
Sachsen,14,2021-01-13T00:00:00+01:00,158624,4323
Sachsen-Anhalt,15,2021-01-13T00:00:00+01:00,39233,949
Schleswig-Holstein,01,2021-01-13T00:00:00+01:00,29250,594
Thüringen,16,2021-01-13T00:00:00+01:00,53532,1468
