Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-11-24T00:00:00+01:00,4883420,18049
Bayern,09,2022-11-24T00:00:00+01:00,6526244,27019
Berlin,11,2022-11-24T00:00:00+01:00,1355360,5105
Brandenburg,12,2022-11-24T00:00:00+01:00,1051427,6161
Bremen,04,2022-11-24T00:00:00+01:00,284189,881
Hamburg,02,2022-11-24T00:00:00+01:00,773985,3233
Hessen,06,2022-11-24T00:00:00+01:00,2782180,11625
Mecklenburg-Vorpommern,13,2022-11-24T00:00:00+01:00,669975,2575
Niedersachsen,03,2022-11-24T00:00:00+01:00,3565172,11702
Nordrhein-Westfalen,05,2022-11-24T00:00:00+01:00,7494268,28864
Rheinland-Pfalz,07,2022-11-24T00:00:00+01:00,1679672,6531
Saarland,10,2022-11-24T00:00:00+01:00,467808,1960
Sachsen,14,2022-11-24T00:00:00+01:00,1892014,16358
Sachsen-Anhalt,15,2022-11-24T00:00:00+01:00,920643,6024
Schleswig-Holstein,01,2022-11-24T00:00:00+01:00,1112116,3123
Thüringen,16,2022-11-24T00:00:00+01:00,859988,7904
