Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2023-03-02T00:00:00+01:00,5056688,19207
Bayern,09,2023-03-02T00:00:00+01:00,6732452,28524
Berlin,11,2023-03-02T00:00:00+01:00,1428890,5546
Brandenburg,12,2023-03-02T00:00:00+01:00,1112559,6478
Bremen,04,2023-03-02T00:00:00+01:00,303212,963
Hamburg,02,2023-03-02T00:00:00+01:00,806478,3609
Hessen,06,2023-03-02T00:00:00+01:00,2923570,12336
Mecklenburg-Vorpommern,13,2023-03-02T00:00:00+01:00,710879,2761
Niedersachsen,03,2023-03-02T00:00:00+01:00,3855771,13602
Nordrhein-Westfalen,05,2023-03-02T00:00:00+01:00,8030923,31270
Rheinland-Pfalz,07,2023-03-02T00:00:00+01:00,1766423,6949
Saarland,10,2023-03-02T00:00:00+01:00,491513,2122
Sachsen,14,2023-03-02T00:00:00+01:00,1953698,16793
Sachsen-Anhalt,15,2023-03-02T00:00:00+01:00,959793,6271
Schleswig-Holstein,01,2023-03-02T00:00:00+01:00,1174309,3468
Thüringen,16,2023-03-02T00:00:00+01:00,882796,8276
