Area,Bundesland,AGS,Timestamp,Confirmed,Deaths
Alb-Donau-Kreis,Baden-Württemberg,08425000,2021-03-29T00:00:00+02:00,6298,161
Baden-Baden (Stadtkreis),Baden-Württemberg,08211000,2021-03-29T00:00:00+02:00,1469,49
Biberach,Baden-Württemberg,08426000,2021-03-29T00:00:00+02:00,5776,142
Bodenseekreis,Baden-Württemberg,08435000,2021-03-29T00:00:00+02:00,5549,137
Breisgau-Hochschwarzwald,Baden-Württemberg,08315000,2021-03-29T00:00:00+02:00,6968,162
Böblingen,Baden-Württemberg,08115000,2021-03-29T00:00:00+02:00,12254,249
Calw,Baden-Württemberg,08235000,2021-03-29T00:00:00+02:00,6173,152
Emmendingen,Baden-Württemberg,08316000,2021-03-29T00:00:00+02:00,4940,143
Enzkreis,Baden-Württemberg,08236000,2021-03-29T00:00:00+02:00,6825,219
Esslingen,Baden-Württemberg,08116000,2021-03-29T00:00:00+02:00,18833,464
Freiburg im Breisgau (Stadtkreis),Baden-Württemberg,08311000,2021-03-29T00:00:00+02:00,5923,136
Freudenstadt,Baden-Württemberg,08237000,2021-03-29T00:00:00+02:00,3780,139
Göppingen,Baden-Württemberg,08117000,2021-03-29T00:00:00+02:00,8398,166
Heidelberg (Stadtkreis),Baden-Württemberg,08221000,2021-03-29T00:00:00+02:00,4251,56
Heidenheim,Baden-Württemberg,08135000,2021-03-29T00:00:00+02:00,3688,139
Heilbronn (Stadtkreis),Baden-Württemberg,08121000,2021-03-29T00:00:00+02:00,6114,120
Heilbronn (Landkreis),Baden-Württemberg,08125000,2021-03-29T00:00:00+02:00,11047,185
Hohenlohekreis,Baden-Württemberg,08126000,2021-03-29T00:00:00+02:00,3913,109
Karlsruhe (Stadtkreis),Baden-Württemberg,08212000,2021-03-29T00:00:00+02:00,7725,173
Karlsruhe (Landkreis),Baden-Württemberg,08215000,2021-03-29T00:00:00+02:00,13644,410
Konstanz,Baden-Württemberg,08335000,2021-03-29T00:00:00+02:00,8455,251
Ludwigsburg,Baden-Württemberg,08118000,2021-03-29T00:00:00+02:00,18939,427
Lörrach,Baden-Württemberg,08336000,2021-03-29T00:00:00+02:00,8079,264
Main-Tauber-Kreis,Baden-Württemberg,08128000,2021-03-29T00:00:00+02:00,3890,77
Mannheim (Stadtkreis),Baden-Württemberg,08222000,2021-03-29T00:00:00+02:00,12352,258
Neckar-Odenwald-Kreis,Baden-Württemberg,08225000,2021-03-29T00:00:00+02:00,4622,124
Ortenaukreis,Baden-Württemberg,08317000,2021-03-29T00:00:00+02:00,14346,493
Ostalbkreis,Baden-Württemberg,08136000,2021-03-29T00:00:00+02:00,10535,298
Pforzheim (Stadtkreis),Baden-Württemberg,08231000,2021-03-29T00:00:00+02:00,5583,166
Rastatt,Baden-Württemberg,08216000,2021-03-29T00:00:00+02:00,6932,125
Ravensburg,Baden-Württemberg,08436000,2021-03-29T00:00:00+02:00,7613,109
Rems-Murr-Kreis,Baden-Württemberg,08119000,2021-03-29T00:00:00+02:00,14137,310
Reutlingen,Baden-Württemberg,08415000,2021-03-29T00:00:00+02:00,10046,238
Rhein-Neckar-Kreis,Baden-Württemberg,08226000,2021-03-29T00:00:00+02:00,17182,365
Rottweil,Baden-Württemberg,08325000,2021-03-29T00:00:00+02:00,5510,145
Schwarzwald-Baar-Kreis,Baden-Württemberg,08326000,2021-03-29T00:00:00+02:00,6683,183
Schwäbisch Hall,Baden-Württemberg,08127000,2021-03-29T00:00:00+02:00,7811,176
Sigmaringen,Baden-Württemberg,08437000,2021-03-29T00:00:00+02:00,3877,68
Stuttgart,Baden-Württemberg,08111000,2021-03-29T00:00:00+02:00,20668,365
Tuttlingen,Baden-Württemberg,08327000,2021-03-29T00:00:00+02:00,5319,116
Tübingen,Baden-Württemberg,08416000,2021-03-29T00:00:00+02:00,6685,167
Ulm (Stadtkreis),Baden-Württemberg,08421000,2021-03-29T00:00:00+02:00,3921,70
Waldshut,Baden-Württemberg,08337000,2021-03-29T00:00:00+02:00,5652,184
Zollernalbkreis,Baden-Württemberg,08417000,2021-03-29T00:00:00+02:00,6074,153
Aichach-Friedberg,Bayern,09771000,2021-03-29T00:00:00+02:00,3852,88
Altötting,Bayern,09171000,2021-03-29T00:00:00+02:00,4483,190
Amberg,Bayern,09361000,2021-03-29T00:00:00+02:00,1296,19
Amberg-Sulzbach,Bayern,09371000,2021-03-29T00:00:00+02:00,3931,133
Ansbach (Stadt),Bayern,09561000,2021-03-29T00:00:00+02:00,1387,42
Ansbach (Landkreis),Bayern,09571000,2021-03-29T00:00:00+02:00,5872,153
Aschaffenburg (Stadt),Bayern,09661000,2021-03-29T00:00:00+02:00,2506,98
Aschaffenburg (Landkreis),Bayern,09671000,2021-03-29T00:00:00+02:00,6381,189
Augsburg (Stadt),Bayern,09761000,2021-03-29T00:00:00+02:00,13352,351
Augsburg (Landkreis),Bayern,09772000,2021-03-29T00:00:00+02:00,8490,179
Bad Kissingen,Bayern,09672000,2021-03-29T00:00:00+02:00,2639,85
Bad Tölz-Wolfratshausen,Bayern,09173000,2021-03-29T00:00:00+02:00,3840,63
Bamberg (Stadt),Bayern,09461000,2021-03-29T00:00:00+02:00,2403,97
Bamberg (Landkreis),Bayern,09471000,2021-03-29T00:00:00+02:00,4107,126
Bayreuth (Stadt),Bayern,09462000,2021-03-29T00:00:00+02:00,2681,99
Bayreuth (Landkreis),Bayern,09472000,2021-03-29T00:00:00+02:00,3972,142
Berchtesgadener Land,Bayern,09172000,2021-03-29T00:00:00+02:00,4845,98
Cham,Bayern,09372000,2021-03-29T00:00:00+02:00,5175,135
Coburg (Stadt),Bayern,09463000,2021-03-29T00:00:00+02:00,1725,86
Coburg (Landkreis),Bayern,09473000,2021-03-29T00:00:00+02:00,3516,142
Dachau,Bayern,09174000,2021-03-29T00:00:00+02:00,6470,128
Deggendorf,Bayern,09271000,2021-03-29T00:00:00+02:00,5027,128
Dillingen a.d. Donau,Bayern,09773000,2021-03-29T00:00:00+02:00,2739,101
Dingolfing-Landau,Bayern,09279000,2021-03-29T00:00:00+02:00,3809,78
Donau-Ries,Bayern,09779000,2021-03-29T00:00:00+02:00,4185,143
Ebersberg,Bayern,09175000,2021-03-29T00:00:00+02:00,5150,170
Eichstätt,Bayern,09176000,2021-03-29T00:00:00+02:00,3772,71
Erding,Bayern,09177000,2021-03-29T00:00:00+02:00,5534,103
Erlangen,Bayern,09562000,2021-03-29T00:00:00+02:00,3134,89
Erlangen-Höchstadt,Bayern,09572000,2021-03-29T00:00:00+02:00,4188,114
Forchheim,Bayern,09474000,2021-03-29T00:00:00+02:00,3855,100
Freising,Bayern,09178000,2021-03-29T00:00:00+02:00,6378,115
Freyung-Grafenau,Bayern,09272000,2021-03-29T00:00:00+02:00,3966,108
Fürstenfeldbruck,Bayern,09179000,2021-03-29T00:00:00+02:00,7743,121
Fürth (Stadt),Bayern,09563000,2021-03-29T00:00:00+02:00,5552,182
Fürth (Landkreis),Bayern,09573000,2021-03-29T00:00:00+02:00,4215,185
Garmisch-Partenkirchen,Bayern,09180000,2021-03-29T00:00:00+02:00,2823,81
Günzburg,Bayern,09774000,2021-03-29T00:00:00+02:00,4747,95
Haßberge,Bayern,09674000,2021-03-29T00:00:00+02:00,2733,71
Hof (Stadt),Bayern,09464000,2021-03-29T00:00:00+02:00,2880,91
