Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2020-12-15T00:00:00+01:00,190418,3524
Bayern,09,2020-12-15T00:00:00+01:00,261306,4936
Berlin,11,2020-12-15T00:00:00+01:00,79807,846
Brandenburg,12,2020-12-15T00:00:00+01:00,27459,500
Bremen,04,2020-12-15T00:00:00+01:00,11736,159
Hamburg,02,2020-12-15T00:00:00+01:00,29711,481
Hessen,06,2020-12-15T00:00:00+01:00,109734,1834
Mecklenburg-Vorpommern,13,2020-12-15T00:00:00+01:00,8315,100
Niedersachsen,03,2020-12-15T00:00:00+01:00,86345,1454
Nordrhein-Westfalen,05,2020-12-15T00:00:00+01:00,322051,4615
Rheinland-Pfalz,07,2020-12-15T00:00:00+01:00,57462,888
Saarland,10,2020-12-15T00:00:00+01:00,16098,313
Sachsen,14,2020-12-15T00:00:00+01:00,86806,1702
Sachsen-Anhalt,15,2020-12-15T00:00:00+01:00,18985,289
Schleswig-Holstein,01,2020-12-15T00:00:00+01:00,18341,295
Thüringen,16,2020-12-15T00:00:00+01:00,26936,539
