Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-07-06T00:00:00+02:00,501040,10282
Bayern,09,2021-07-06T00:00:00+02:00,648056,15278
Berlin,11,2021-07-06T00:00:00+02:00,180322,3561
Brandenburg,12,2021-07-06T00:00:00+02:00,108726,3810
Bremen,04,2021-07-06T00:00:00+02:00,27482,488
Hamburg,02,2021-07-06T00:00:00+02:00,77476,1597
Hessen,06,2021-07-06T00:00:00+02:00,291218,7545
Mecklenburg-Vorpommern,13,2021-07-06T00:00:00+02:00,44164,1158
Niedersachsen,03,2021-07-06T00:00:00+02:00,261248,5770
Nordrhein-Westfalen,05,2021-07-06T00:00:00+02:00,816947,17172
Rheinland-Pfalz,07,2021-07-06T00:00:00+02:00,155360,3894
Saarland,10,2021-07-06T00:00:00+02:00,41555,1027
Sachsen,14,2021-07-06T00:00:00+02:00,285931,10089
Sachsen-Anhalt,15,2021-07-06T00:00:00+02:00,99251,3427
Schleswig-Holstein,01,2021-07-06T00:00:00+02:00,63979,1623
Thüringen,16,2021-07-06T00:00:00+02:00,128809,4341
