Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-03-24T00:00:00+01:00,2831372,14878
Bayern,09,2022-03-24T00:00:00+01:00,3704090,22247
Berlin,11,2022-03-24T00:00:00+01:00,867520,4337
Brandenburg,12,2022-03-24T00:00:00+01:00,651882,5370
Bremen,04,2022-03-24T00:00:00+01:00,140215,710
Hamburg,02,2022-03-24T00:00:00+01:00,413543,2361
Hessen,06,2022-03-24T00:00:00+01:00,1333336,9529
Mecklenburg-Vorpommern,13,2022-03-24T00:00:00+01:00,362737,1937
Niedersachsen,03,2022-03-24T00:00:00+01:00,1517958,7890
Nordrhein-Westfalen,05,2022-03-24T00:00:00+01:00,3953968,23332
Rheinland-Pfalz,07,2022-03-24T00:00:00+01:00,799508,5187
Saarland,10,2022-03-24T00:00:00+01:00,224073,1497
Sachsen,14,2022-03-24T00:00:00+01:00,1224012,14595
Sachsen-Anhalt,15,2022-03-24T00:00:00+01:00,560079,4943
Schleswig-Holstein,01,2022-03-24T00:00:00+01:00,458027,2254
Thüringen,16,2022-03-24T00:00:00+01:00,554210,6755
