Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2020-12-27T00:00:00+01:00,228893,4438
Bayern,09,2020-12-27T00:00:00+01:00,311091,6213
Berlin,11,2020-12-27T00:00:00+01:00,92981,1128
Brandenburg,12,2020-12-27T00:00:00+01:00,36795,781
Bremen,04,2020-12-27T00:00:00+01:00,13165,182
Hamburg,02,2020-12-27T00:00:00+01:00,35110,586
Hessen,06,2020-12-27T00:00:00+01:00,131434,2484
Mecklenburg-Vorpommern,13,2020-12-27T00:00:00+01:00,10939,142
Niedersachsen,03,2020-12-27T00:00:00+01:00,102850,1788
Nordrhein-Westfalen,05,2020-12-27T00:00:00+01:00,378105,5964
Rheinland-Pfalz,07,2020-12-27T00:00:00+01:00,68758,1257
Saarland,10,2020-12-27T00:00:00+01:00,19150,406
Sachsen,14,2020-12-27T00:00:00+01:00,122450,2706
Sachsen-Anhalt,15,2020-12-27T00:00:00+01:00,27064,509
Schleswig-Holstein,01,2020-12-27T00:00:00+01:00,23333,366
Thüringen,16,2020-12-27T00:00:00+01:00,38740,828
