Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-03-27T00:00:00+01:00,354990,8622
Bayern,09,2021-03-27T00:00:00+01:00,487956,13132
Berlin,11,2021-03-27T00:00:00+01:00,142976,3029
Brandenburg,12,2021-03-27T00:00:00+01:00,85940,3272
Bremen,04,2021-03-27T00:00:00+01:00,20399,401
Hamburg,02,2021-03-27T00:00:00+01:00,59240,1372
Hessen,06,2021-03-27T00:00:00+01:00,213395,6270
Mecklenburg-Vorpommern,13,2021-03-27T00:00:00+01:00,29508,843
Niedersachsen,03,2021-03-27T00:00:00+01:00,191610,4805
Nordrhein-Westfalen,05,2021-03-27T00:00:00+01:00,597503,14099
Rheinland-Pfalz,07,2021-03-27T00:00:00+01:00,113496,3302
Saarland,10,2021-03-27T00:00:00+01:00,31285,924
Sachsen,14,2021-03-27T00:00:00+01:00,216308,8323
Sachsen-Anhalt,15,2021-03-27T00:00:00+01:00,70668,2681
Schleswig-Holstein,01,2021-03-27T00:00:00+01:00,48558,1425
Thüringen,16,2021-03-27T00:00:00+01:00,91393,3280
