Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-01-25T00:00:00+01:00,1234245,13574
Bayern,09,2022-01-25T00:00:00+01:00,1602042,20341
Berlin,11,2022-01-25T00:00:00+01:00,467911,4088
Brandenburg,12,2022-01-25T00:00:00+01:00,307540,4971
Bremen,04,2022-01-25T00:00:00+01:00,77594,641
Hamburg,02,2022-01-25T00:00:00+01:00,212847,2085
Hessen,06,2022-01-25T00:00:00+01:00,624006,8739
Mecklenburg-Vorpommern,13,2022-01-25T00:00:00+01:00,130177,1617
Niedersachsen,03,2022-01-25T00:00:00+01:00,577236,7059
Nordrhein-Westfalen,05,2022-01-25T00:00:00+01:00,1749057,20941
Rheinland-Pfalz,07,2022-01-25T00:00:00+01:00,343536,4770
Saarland,10,2022-01-25T00:00:00+01:00,92339,1317
Sachsen,14,2022-01-25T00:00:00+01:00,698369,13979
Sachsen-Anhalt,15,2022-01-25T00:00:00+01:00,250377,4544
Schleswig-Holstein,01,2022-01-25T00:00:00+01:00,193601,1939
Thüringen,16,2022-01-25T00:00:00+01:00,310918,6355
