Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-04-18T00:00:00+02:00,3311070,15512
Bayern,09,2022-04-18T00:00:00+02:00,4435651,23143
Berlin,11,2022-04-18T00:00:00+02:00,964334,4427
Brandenburg,12,2022-04-18T00:00:00+02:00,731755,5491
Bremen,04,2022-04-18T00:00:00+02:00,173943,735
Hamburg,02,2022-04-18T00:00:00+02:00,506126,2479
Hessen,06,2022-04-18T00:00:00+02:00,1611695,9769
Mecklenburg-Vorpommern,13,2022-04-18T00:00:00+02:00,447031,2106
Niedersachsen,03,2022-04-18T00:00:00+02:00,1961605,8461
Nordrhein-Westfalen,05,2022-04-18T00:00:00+02:00,4678726,24284
Rheinland-Pfalz,07,2022-04-18T00:00:00+02:00,1005124,5420
Saarland,10,2022-04-18T00:00:00+02:00,283625,1587
Sachsen,14,2022-04-18T00:00:00+02:00,1413227,15055
Sachsen-Anhalt,15,2022-04-18T00:00:00+02:00,659821,5151
Schleswig-Holstein,01,2022-04-18T00:00:00+02:00,588453,2373
Thüringen,16,2022-04-18T00:00:00+02:00,664959,6960
