Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-08-15T00:00:00+02:00,511119,10435
Bayern,09,2021-08-15T00:00:00+02:00,659378,15371
Berlin,11,2021-08-15T00:00:00+02:00,186520,3587
Brandenburg,12,2021-08-15T00:00:00+02:00,110115,3818
Bremen,04,2021-08-15T00:00:00+02:00,28303,494
Hamburg,02,2021-08-15T00:00:00+02:00,81675,1634
Hessen,06,2021-08-15T00:00:00+02:00,298536,7602
Mecklenburg-Vorpommern,13,2021-08-15T00:00:00+02:00,45098,1184
Niedersachsen,03,2021-08-15T00:00:00+02:00,268764,5827
Nordrhein-Westfalen,05,2021-08-15T00:00:00+02:00,844012,17320
Rheinland-Pfalz,07,2021-08-15T00:00:00+02:00,159632,3916
Saarland,10,2021-08-15T00:00:00+02:00,42833,1030
Sachsen,14,2021-08-15T00:00:00+02:00,287483,10148
Sachsen-Anhalt,15,2021-08-15T00:00:00+02:00,99935,3470
Schleswig-Holstein,01,2021-08-15T00:00:00+02:00,68055,1641
Thüringen,16,2021-08-15T00:00:00+02:00,129555,4390
