Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2023-01-03T00:00:00+01:00,4973302,18609
Bayern,09,2023-01-03T00:00:00+01:00,6615514,27573
Berlin,11,2023-01-03T00:00:00+01:00,1404705,5275
Brandenburg,12,2023-01-03T00:00:00+01:00,1094671,6314
Bremen,04,2023-01-03T00:00:00+01:00,298057,924
Hamburg,02,2023-01-03T00:00:00+01:00,796730,3389
Hessen,06,2023-01-03T00:00:00+01:00,2854548,11909
Mecklenburg-Vorpommern,13,2023-01-03T00:00:00+01:00,699297,2664
Niedersachsen,03,2023-01-03T00:00:00+01:00,3758179,12335
Nordrhein-Westfalen,05,2023-01-03T00:00:00+01:00,7801616,29919
Rheinland-Pfalz,07,2023-01-03T00:00:00+01:00,1722440,6657
Saarland,10,2023-01-03T00:00:00+01:00,479895,2021
Sachsen,14,2023-01-03T00:00:00+01:00,1933088,16558
Sachsen-Anhalt,15,2023-01-03T00:00:00+01:00,946753,6146
Schleswig-Holstein,01,2023-01-03T00:00:00+01:00,1158078,3324
Thüringen,16,2023-01-03T00:00:00+01:00,873777,8097
