Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-04-29T00:00:00+02:00,3477453,15747
Bayern,09,2022-04-29T00:00:00+02:00,4620823,23526
Berlin,11,2022-04-29T00:00:00+02:00,997355,4480
Brandenburg,12,2022-04-29T00:00:00+02:00,761059,5556
Bremen,04,2022-04-29T00:00:00+02:00,185452,749
Hamburg,02,2022-04-29T00:00:00+02:00,540800,2524
Hessen,06,2022-04-29T00:00:00+02:00,1719615,9915
Mecklenburg-Vorpommern,13,2022-04-29T00:00:00+02:00,466532,2155
Niedersachsen,03,2022-04-29T00:00:00+02:00,2146681,8724
Nordrhein-Westfalen,05,2022-04-29T00:00:00+02:00,4931158,24709
Rheinland-Pfalz,07,2022-04-29T00:00:00+02:00,1071474,5508
Saarland,10,2022-04-29T00:00:00+02:00,299067,1635
Sachsen,14,2022-04-29T00:00:00+02:00,1462933,15272
Sachsen-Anhalt,15,2022-04-29T00:00:00+02:00,689114,5248
Schleswig-Holstein,01,2022-04-29T00:00:00+02:00,651363,2441
Thüringen,16,2022-04-29T00:00:00+02:00,689890,7103
