Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-04-27T00:00:00+02:00,431437,9256
Bayern,09,2021-04-27T00:00:00+02:00,581618,14028
Berlin,11,2021-04-27T00:00:00+02:00,165095,3192
Brandenburg,12,2021-04-27T00:00:00+02:00,100266,3518
Bremen,04,2021-04-27T00:00:00+02:00,24660,447
Hamburg,02,2021-04-27T00:00:00+02:00,70701,1467
Hessen,06,2021-04-27T00:00:00+02:00,256451,6802
Mecklenburg-Vorpommern,13,2021-04-27T00:00:00+02:00,38708,976
Niedersachsen,03,2021-04-27T00:00:00+02:00,232647,5242
Nordrhein-Westfalen,05,2021-04-27T00:00:00+02:00,719818,15287
Rheinland-Pfalz,07,2021-04-27T00:00:00+02:00,136773,3528
Saarland,10,2021-04-27T00:00:00+02:00,36380,954
Sachsen,14,2021-04-27T00:00:00+02:00,256616,8990
Sachsen-Anhalt,15,2021-04-27T00:00:00+02:00,88180,3027
Schleswig-Holstein,01,2021-04-27T00:00:00+02:00,57624,1502
Thüringen,16,2021-04-27T00:00:00+02:00,113327,3752
