Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2023-04-01T00:00:00+02:00,5072875,19506
Bayern,09,2023-04-01T00:00:00+02:00,6755900,29015
Berlin,11,2023-04-01T00:00:00+02:00,1436789,5662
Brandenburg,12,2023-04-01T00:00:00+02:00,1117672,6559
Bremen,04,2023-04-01T00:00:00+02:00,304542,993
Hamburg,02,2023-04-01T00:00:00+02:00,809033,3654
Hessen,06,2023-04-01T00:00:00+02:00,2935950,12580
Mecklenburg-Vorpommern,13,2023-04-01T00:00:00+02:00,714676,2798
Niedersachsen,03,2023-04-01T00:00:00+02:00,3872040,13935
Nordrhein-Westfalen,05,2023-04-01T00:00:00+02:00,8073699,31900
Rheinland-Pfalz,07,2023-04-01T00:00:00+02:00,1774929,7075
Saarland,10,2023-04-01T00:00:00+02:00,494659,2173
Sachsen,14,2023-04-01T00:00:00+02:00,1962043,16896
Sachsen-Anhalt,15,2023-04-01T00:00:00+02:00,964443,6338
Schleswig-Holstein,01,2023-04-01T00:00:00+02:00,1178726,3528
Thüringen,16,2023-04-01T00:00:00+02:00,886650,8352
