Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-10-13T00:00:00+02:00,589513,10788
Bayern,09,2021-10-13T00:00:00+02:00,751548,15809
Berlin,11,2021-10-13T00:00:00+02:00,211635,3657
Brandenburg,12,2021-10-13T00:00:00+02:00,118412,3868
Bremen,04,2021-10-13T00:00:00+02:00,34038,520
Hamburg,02,2021-10-13T00:00:00+02:00,93613,1757
Hessen,06,2021-10-13T00:00:00+02:00,339991,7786
Mecklenburg-Vorpommern,13,2021-10-13T00:00:00+02:00,50308,1209
Niedersachsen,03,2021-10-13T00:00:00+02:00,306500,6009
Nordrhein-Westfalen,05,2021-10-13T00:00:00+02:00,975243,17974
Rheinland-Pfalz,07,2021-10-13T00:00:00+02:00,184727,4027
Saarland,10,2021-10-13T00:00:00+02:00,48250,1057
Sachsen,14,2021-10-13T00:00:00+02:00,303789,10239
Sachsen-Anhalt,15,2021-10-13T00:00:00+02:00,106011,3554
Schleswig-Holstein,01,2021-10-13T00:00:00+02:00,77630,1701
Thüringen,16,2021-10-13T00:00:00+02:00,139050,4434
