Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-04-08T00:00:00+02:00,377076,8831
Bayern,09,2021-04-08T00:00:00+02:00,517336,13418
Berlin,11,2021-04-08T00:00:00+02:00,150374,3097
Brandenburg,12,2021-04-08T00:00:00+02:00,90999,3358
Bremen,04,2021-04-08T00:00:00+02:00,21685,414
Hamburg,02,2021-04-08T00:00:00+02:00,63815,1404
Hessen,06,2021-04-08T00:00:00+02:00,227581,6441
Mecklenburg-Vorpommern,13,2021-04-08T00:00:00+02:00,32325,887
Niedersachsen,03,2021-04-08T00:00:00+02:00,205087,4962
Nordrhein-Westfalen,05,2021-04-08T00:00:00+02:00,633940,14462
Rheinland-Pfalz,07,2021-04-08T00:00:00+02:00,120866,3362
Saarland,10,2021-04-08T00:00:00+02:00,32748,931
Sachsen,14,2021-04-08T00:00:00+02:00,229427,8475
Sachsen-Anhalt,15,2021-04-08T00:00:00+02:00,76379,2773
Schleswig-Holstein,01,2021-04-08T00:00:00+02:00,51864,1448
Thüringen,16,2021-04-08T00:00:00+02:00,99350,3444
