Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-05-25T00:00:00+02:00,487776,9849
Bayern,09,2021-05-25T00:00:00+02:00,634746,14795
Berlin,11,2021-05-25T00:00:00+02:00,177305,3440
Brandenburg,12,2021-05-25T00:00:00+02:00,107820,3699
Bremen,04,2021-05-25T00:00:00+02:00,26883,471
Hamburg,02,2021-05-25T00:00:00+02:00,75817,1545
Hessen,06,2021-05-25T00:00:00+02:00,283959,7215
Mecklenburg-Vorpommern,13,2021-05-25T00:00:00+02:00,43610,1109
Niedersachsen,03,2021-05-25T00:00:00+02:00,256233,5561
Nordrhein-Westfalen,05,2021-05-25T00:00:00+02:00,798651,16501
Rheinland-Pfalz,07,2021-05-25T00:00:00+02:00,151493,3698
Saarland,10,2021-05-25T00:00:00+02:00,40429,997
Sachsen,14,2021-05-25T00:00:00+02:00,281905,9567
Sachsen-Anhalt,15,2021-05-25T00:00:00+02:00,97760,3282
Schleswig-Holstein,01,2021-05-25T00:00:00+02:00,62622,1579
Thüringen,16,2021-05-25T00:00:00+02:00,126542,4148
