Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-05-24T00:00:00+02:00,3647814,16055
Bayern,09,2022-05-24T00:00:00+02:00,4863054,23979
Berlin,11,2022-05-24T00:00:00+02:00,1041177,4604
Brandenburg,12,2022-05-24T00:00:00+02:00,786494,5654
Bremen,04,2022-05-24T00:00:00+02:00,198904,773
Hamburg,02,2022-05-24T00:00:00+02:00,577907,2643
Hessen,06,2022-05-24T00:00:00+02:00,1839810,10080
Mecklenburg-Vorpommern,13,2022-05-24T00:00:00+02:00,484256,2222
Niedersachsen,03,2022-05-24T00:00:00+02:00,2335583,9232
Nordrhein-Westfalen,05,2022-05-24T00:00:00+02:00,5230619,25297
Rheinland-Pfalz,07,2022-05-24T00:00:00+02:00,1141031,5660
Saarland,10,2022-05-24T00:00:00+02:00,313380,1672
Sachsen,14,2022-05-24T00:00:00+02:00,1503499,15491
Sachsen-Anhalt,15,2022-05-24T00:00:00+02:00,714003,5338
Schleswig-Holstein,01,2022-05-24T00:00:00+02:00,724402,2516
Thüringen,16,2022-05-24T00:00:00+02:00,708032,7269
