Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-06-22T00:00:00+02:00,499515,10170
Bayern,09,2021-06-22T00:00:00+02:00,646581,15201
Berlin,11,2021-06-22T00:00:00+02:00,179912,3545
Brandenburg,12,2021-06-22T00:00:00+02:00,108642,3788
Bremen,04,2021-06-22T00:00:00+02:00,27392,483
Hamburg,02,2021-06-22T00:00:00+02:00,77135,1587
Hessen,06,2021-06-22T00:00:00+02:00,290249,7490
Mecklenburg-Vorpommern,13,2021-06-22T00:00:00+02:00,44103,1148
Niedersachsen,03,2021-06-22T00:00:00+02:00,260679,5733
Nordrhein-Westfalen,05,2021-06-22T00:00:00+02:00,814963,17064
Rheinland-Pfalz,07,2021-06-22T00:00:00+02:00,154929,3871
Saarland,10,2021-06-22T00:00:00+02:00,41389,1019
Sachsen,14,2021-06-22T00:00:00+02:00,285668,10024
Sachsen-Anhalt,15,2021-06-22T00:00:00+02:00,99176,3414
Schleswig-Holstein,01,2021-06-22T00:00:00+02:00,63780,1619
Thüringen,16,2021-06-22T00:00:00+02:00,128669,4316
