Area,Bundesland,AGS,Timestamp,Confirmed,Deaths
Alb-Donau-Kreis,Baden-Württemberg,08425000,2022-07-07T00:00:00+02:00,73297,245
Baden-Baden (Stadtkreis),Baden-Württemberg,08211000,2022-07-07T00:00:00+02:00,17933,104
Biberach,Baden-Württemberg,08426000,2022-07-07T00:00:00+02:00,79566,289
Bodenseekreis,Baden-Württemberg,08435000,2022-07-07T00:00:00+02:00,76142,337
Breisgau-Hochschwarzwald,Baden-Württemberg,08315000,2022-07-07T00:00:00+02:00,89679,335
Böblingen,Baden-Württemberg,08115000,2022-07-07T00:00:00+02:00,140223,474
Calw,Baden-Württemberg,08235000,2022-07-07T00:00:00+02:00,56556,288
Emmendingen,Baden-Württemberg,08316000,2022-07-07T00:00:00+02:00,59584,245
Enzkreis,Baden-Württemberg,08236000,2022-07-07T00:00:00+02:00,71051,340
Esslingen,Baden-Württemberg,08116000,2022-07-07T00:00:00+02:00,187322,818
Freiburg im Breisgau (Stadtkreis),Baden-Württemberg,08311000,2022-07-07T00:00:00+02:00,82083,267
Freudenstadt,Baden-Württemberg,08237000,2022-07-07T00:00:00+02:00,44083,243
Göppingen,Baden-Württemberg,08117000,2022-07-07T00:00:00+02:00,89456,393
Heidelberg (Stadtkreis),Baden-Württemberg,08221000,2022-07-07T00:00:00+02:00,46978,132
Heidenheim,Baden-Württemberg,08135000,2022-07-07T00:00:00+02:00,50235,302
Heilbronn (Stadtkreis),Baden-Württemberg,08121000,2022-07-07T00:00:00+02:00,48873,267
Heilbronn (Landkreis),Baden-Württemberg,08125000,2022-07-07T00:00:00+02:00,129300,347
Hohenlohekreis,Baden-Württemberg,08126000,2022-07-07T00:00:00+02:00,42353,183
Karlsruhe (Stadtkreis),Baden-Württemberg,08212000,2022-07-07T00:00:00+02:00,100415,365
Karlsruhe (Landkreis),Baden-Württemberg,08215000,2022-07-07T00:00:00+02:00,157905,711
Konstanz,Baden-Württemberg,08335000,2022-07-07T00:00:00+02:00,98870,431
Ludwigsburg,Baden-Württemberg,08118000,2022-07-07T00:00:00+02:00,179638,717
Lörrach,Baden-Württemberg,08336000,2022-07-07T00:00:00+02:00,74793,421
Main-Tauber-Kreis,Baden-Württemberg,08128000,2022-07-07T00:00:00+02:00,47648,203
Mannheim (Stadtkreis),Baden-Württemberg,08222000,2022-07-07T00:00:00+02:00,107488,486
Neckar-Odenwald-Kreis,Baden-Württemberg,08225000,2022-07-07T00:00:00+02:00,54327,216
Ortenaukreis,Baden-Württemberg,08317000,2022-07-07T00:00:00+02:00,166597,845
Ostalbkreis,Baden-Württemberg,08136000,2022-07-07T00:00:00+02:00,118562,592
Pforzheim (Stadtkreis),Baden-Württemberg,08231000,2022-07-07T00:00:00+02:00,47110,327
Rastatt,Baden-Württemberg,08216000,2022-07-07T00:00:00+02:00,84761,376
Ravensburg,Baden-Württemberg,08436000,2022-07-07T00:00:00+02:00,106539,225
Rems-Murr-Kreis,Baden-Württemberg,08119000,2022-07-07T00:00:00+02:00,151463,608
Reutlingen,Baden-Württemberg,08415000,2022-07-07T00:00:00+02:00,104076,460
Rhein-Neckar-Kreis,Baden-Württemberg,08226000,2022-07-07T00:00:00+02:00,185051,727
Rottweil,Baden-Württemberg,08325000,2022-07-07T00:00:00+02:00,54977,281
Schwarzwald-Baar-Kreis,Baden-Württemberg,08326000,2022-07-07T00:00:00+02:00,79402,368
Schwäbisch Hall,Baden-Württemberg,08127000,2022-07-07T00:00:00+02:00,69918,343
Sigmaringen,Baden-Württemberg,08437000,2022-07-07T00:00:00+02:00,53590,172
Stuttgart,Baden-Württemberg,08111000,2022-07-07T00:00:00+02:00,202873,696
Tuttlingen,Baden-Württemberg,08327000,2022-07-07T00:00:00+02:00,53964,263
Tübingen,Baden-Württemberg,08416000,2022-07-07T00:00:00+02:00,79557,255
Ulm (Stadtkreis),Baden-Württemberg,08421000,2022-07-07T00:00:00+02:00,46368,118
Waldshut,Baden-Württemberg,08337000,2022-07-07T00:00:00+02:00,57464,322
Zollernalbkreis,Baden-Württemberg,08417000,2022-07-07T00:00:00+02:00,70327,247
Aichach-Friedberg,Bayern,09771000,2022-07-07T00:00:00+02:00,53167,166
Altötting,Bayern,09171000,2022-07-07T00:00:00+02:00,49018,341
Amberg,Bayern,09361000,2022-07-07T00:00:00+02:00,14547,64
Amberg-Sulzbach,Bayern,09371000,2022-07-07T00:00:00+02:00,37303,227
Ansbach (Stadt),Bayern,09561000,2022-07-07T00:00:00+02:00,16529,63
Ansbach (Landkreis),Bayern,09571000,2022-07-07T00:00:00+02:00,75986,261
Aschaffenburg (Stadt),Bayern,09661000,2022-07-07T00:00:00+02:00,26269,176
Aschaffenburg (Landkreis),Bayern,09671000,2022-07-07T00:00:00+02:00,63768,303
Augsburg (Stadt),Bayern,09761000,2022-07-07T00:00:00+02:00,115062,659
Augsburg (Landkreis),Bayern,09772000,2022-07-07T00:00:00+02:00,98625,423
Bad Kissingen,Bayern,09672000,2022-07-07T00:00:00+02:00,41533,204
Bad Tölz-Wolfratshausen,Bayern,09173000,2022-07-07T00:00:00+02:00,50734,181
Bamberg (Stadt),Bayern,09461000,2022-07-07T00:00:00+02:00,26464,155
Bamberg (Landkreis),Bayern,09471000,2022-07-07T00:00:00+02:00,62989,265
Bayreuth (Stadt),Bayern,09462000,2022-07-07T00:00:00+02:00,27662,169
Bayreuth (Landkreis),Bayern,09472000,2022-07-07T00:00:00+02:00,39691,229
Berchtesgadener Land,Bayern,09172000,2022-07-07T00:00:00+02:00,45244,189
