Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-12-18T00:00:00+01:00,965588,12551
Bayern,09,2021-12-18T00:00:00+01:00,1277031,18994
Berlin,11,2021-12-18T00:00:00+01:00,309036,3955
Brandenburg,12,2021-12-18T00:00:00+01:00,222481,4457
Bremen,04,2021-12-18T00:00:00+01:00,43895,575
Hamburg,02,2021-12-18T00:00:00+01:00,127357,1950
Hessen,06,2021-12-18T00:00:00+01:00,456510,8401
Mecklenburg-Vorpommern,13,2021-12-18T00:00:00+01:00,91629,1418
Niedersachsen,03,2021-12-18T00:00:00+01:00,419652,6677
Nordrhein-Westfalen,05,2021-12-18T00:00:00+01:00,1312495,19805
Rheinland-Pfalz,07,2021-12-18T00:00:00+01:00,265914,4484
Saarland,10,2021-12-18T00:00:00+01:00,70432,1193
Sachsen,14,2021-12-18T00:00:00+01:00,616776,12124
Sachsen-Anhalt,15,2021-12-18T00:00:00+01:00,208433,4076
Schleswig-Holstein,01,2021-12-18T00:00:00+01:00,109057,1853
Thüringen,16,2021-12-18T00:00:00+01:00,267902,5540
