Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2023-05-31T00:00:00+02:00,5079433,19765
Bayern,09,2023-05-31T00:00:00+02:00,6765844,29736
Berlin,11,2023-05-31T00:00:00+02:00,1440996,5829
Brandenburg,12,2023-05-31T00:00:00+02:00,1120661,6674
Bremen,04,2023-05-31T00:00:00+02:00,305130,1012
Hamburg,02,2023-05-31T00:00:00+02:00,811189,3766
Hessen,06,2023-05-31T00:00:00+02:00,2940761,12854
Mecklenburg-Vorpommern,13,2023-05-31T00:00:00+02:00,717186,2847
Niedersachsen,03,2023-05-31T00:00:00+02:00,3880442,14422
Nordrhein-Westfalen,05,2023-05-31T00:00:00+02:00,8088020,32497
Rheinland-Pfalz,07,2023-05-31T00:00:00+02:00,1777626,7203
Saarland,10,2023-05-31T00:00:00+02:00,495586,2205
Sachsen,14,2023-05-31T00:00:00+02:00,1966447,17026
Sachsen-Anhalt,15,2023-05-31T00:00:00+02:00,967199,6403
Schleswig-Holstein,01,2023-05-31T00:00:00+02:00,1182102,3615
Thüringen,16,2023-05-31T00:00:00+02:00,888622,8438
