Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2023-03-22T00:00:00+01:00,5069550,19422
Bayern,09,2023-03-22T00:00:00+01:00,6750571,28869
Berlin,11,2023-03-22T00:00:00+01:00,1434696,5605
Brandenburg,12,2023-03-22T00:00:00+01:00,1116174,6527
Bremen,04,2023-03-22T00:00:00+01:00,304240,979
Hamburg,02,2023-03-22T00:00:00+01:00,808124,3637
Hessen,06,2023-03-22T00:00:00+01:00,2933275,12501
Mecklenburg-Vorpommern,13,2023-03-22T00:00:00+01:00,713255,2777
Niedersachsen,03,2023-03-22T00:00:00+01:00,3867669,13815
Nordrhein-Westfalen,05,2023-03-22T00:00:00+01:00,8064297,31620
Rheinland-Pfalz,07,2023-03-22T00:00:00+01:00,1773219,7021
Saarland,10,2023-03-22T00:00:00+01:00,494025,2152
Sachsen,14,2023-03-22T00:00:00+01:00,1958826,16840
Sachsen-Anhalt,15,2023-03-22T00:00:00+01:00,963027,6305
Schleswig-Holstein,01,2023-03-22T00:00:00+01:00,1177277,3496
Thüringen,16,2023-03-22T00:00:00+01:00,885638,8328
