Bundesland,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,2020-09-22T00:00:00+02:00,47353,1871
Bayern,2020-09-22T00:00:00+02:00,65331,2651
Berlin,2020-09-22T00:00:00+02:00,13257,227
Brandenburg,2020-09-22T00:00:00+02:00,4101,169
Bremen,2020-09-22T00:00:00+02:00,2223,59
Hamburg,2020-09-22T00:00:00+02:00,7230,269
Hessen,2020-09-22T00:00:00+02:00,17757,545
Mecklenburg-Vorpommern,2020-09-22T00:00:00+02:00,1123,20
Niedersachsen,2020-09-22T00:00:00+02:00,18964,670
Nordrhein-Westfalen,2020-09-22T00:00:00+02:00,65753,1848
Rheinland-Pfalz,2020-09-22T00:00:00+02:00,10183,248
Saarland,2020-09-22T00:00:00+02:00,3234,176
Sachsen,2020-09-22T00:00:00+02:00,6774,227
Sachsen-Anhalt,2020-09-22T00:00:00+02:00,2457,66
Schleswig-Holstein,2020-09-22T00:00:00+02:00,4460,161
Thüringen,2020-09-22T00:00:00+02:00,3958,189
