Area,Bundesland,AGS,Timestamp,Confirmed,Deaths
Alb-Donau-Kreis,Baden-Württemberg,08425000,2021-02-14T00:00:00+01:00,5315,142
Baden-Baden (Stadtkreis),Baden-Württemberg,08211000,2021-02-14T00:00:00+01:00,1215,46
Biberach,Baden-Württemberg,08426000,2021-02-14T00:00:00+01:00,4659,122
Bodenseekreis,Baden-Württemberg,08435000,2021-02-14T00:00:00+01:00,4657,132
Breisgau-Hochschwarzwald,Baden-Württemberg,08315000,2021-02-14T00:00:00+01:00,5926,148
Böblingen,Baden-Württemberg,08115000,2021-02-14T00:00:00+01:00,10837,199
Calw,Baden-Württemberg,08235000,2021-02-14T00:00:00+01:00,5535,139
Emmendingen,Baden-Württemberg,08316000,2021-02-14T00:00:00+01:00,4096,130
Enzkreis,Baden-Württemberg,08236000,2021-02-14T00:00:00+01:00,6217,197
Esslingen,Baden-Württemberg,08116000,2021-02-14T00:00:00+01:00,15988,430
Freiburg im Breisgau (Stadtkreis),Baden-Württemberg,08311000,2021-02-14T00:00:00+01:00,5223,128
Freudenstadt,Baden-Württemberg,08237000,2021-02-14T00:00:00+01:00,3243,119
Göppingen,Baden-Württemberg,08117000,2021-02-14T00:00:00+01:00,7073,150
Heidelberg (Stadtkreis),Baden-Württemberg,08221000,2021-02-14T00:00:00+01:00,3720,52
Heidenheim,Baden-Württemberg,08135000,2021-02-14T00:00:00+01:00,3200,128
Heilbronn (Stadtkreis),Baden-Württemberg,08121000,2021-02-14T00:00:00+01:00,5572,104
Heilbronn (Landkreis),Baden-Württemberg,08125000,2021-02-14T00:00:00+01:00,9473,176
Hohenlohekreis,Baden-Württemberg,08126000,2021-02-14T00:00:00+01:00,2974,101
Karlsruhe (Stadtkreis),Baden-Württemberg,08212000,2021-02-14T00:00:00+01:00,6256,152
Karlsruhe (Landkreis),Baden-Württemberg,08215000,2021-02-14T00:00:00+01:00,11249,381
Konstanz,Baden-Württemberg,08335000,2021-02-14T00:00:00+01:00,6552,211
Ludwigsburg,Baden-Württemberg,08118000,2021-02-14T00:00:00+01:00,16627,381
Lörrach,Baden-Württemberg,08336000,2021-02-14T00:00:00+01:00,7142,227
Main-Tauber-Kreis,Baden-Württemberg,08128000,2021-02-14T00:00:00+01:00,3092,60
Mannheim (Stadtkreis),Baden-Württemberg,08222000,2021-02-14T00:00:00+01:00,10365,247
Neckar-Odenwald-Kreis,Baden-Württemberg,08225000,2021-02-14T00:00:00+01:00,4178,122
Ortenaukreis,Baden-Württemberg,08317000,2021-02-14T00:00:00+01:00,12449,441
Ostalbkreis,Baden-Württemberg,08136000,2021-02-14T00:00:00+01:00,9186,252
Pforzheim (Stadtkreis),Baden-Württemberg,08231000,2021-02-14T00:00:00+01:00,5152,143
Rastatt,Baden-Württemberg,08216000,2021-02-14T00:00:00+01:00,5345,110
Ravensburg,Baden-Württemberg,08436000,2021-02-14T00:00:00+01:00,6493,93
Rems-Murr-Kreis,Baden-Württemberg,08119000,2021-02-14T00:00:00+01:00,12461,296
Reutlingen,Baden-Württemberg,08415000,2021-02-14T00:00:00+01:00,8679,222
Rhein-Neckar-Kreis,Baden-Württemberg,08226000,2021-02-14T00:00:00+01:00,14769,339
Rottweil,Baden-Württemberg,08325000,2021-02-14T00:00:00+01:00,4865,133
Schwarzwald-Baar-Kreis,Baden-Württemberg,08326000,2021-02-14T00:00:00+01:00,6022,169
Schwäbisch Hall,Baden-Württemberg,08127000,2021-02-14T00:00:00+01:00,4956,151
Sigmaringen,Baden-Württemberg,08437000,2021-02-14T00:00:00+01:00,2910,60
Stuttgart,Baden-Württemberg,08111000,2021-02-14T00:00:00+01:00,18077,290
Tuttlingen,Baden-Württemberg,08327000,2021-02-14T00:00:00+01:00,4602,107
Tübingen,Baden-Württemberg,08416000,2021-02-14T00:00:00+01:00,5964,159
Ulm (Stadtkreis),Baden-Württemberg,08421000,2021-02-14T00:00:00+01:00,3401,54
Waldshut,Baden-Württemberg,08337000,2021-02-14T00:00:00+01:00,4824,159
Zollernalbkreis,Baden-Württemberg,08417000,2021-02-14T00:00:00+01:00,5276,139
Aichach-Friedberg,Bayern,09771000,2021-02-14T00:00:00+01:00,3429,77
Altötting,Bayern,09171000,2021-02-14T00:00:00+01:00,3748,159
Amberg,Bayern,09361000,2021-02-14T00:00:00+01:00,869,11
Amberg-Sulzbach,Bayern,09371000,2021-02-14T00:00:00+01:00,2816,104
Ansbach (Stadt),Bayern,09561000,2021-02-14T00:00:00+01:00,1230,32
Ansbach (Landkreis),Bayern,09571000,2021-02-14T00:00:00+01:00,4716,118
Aschaffenburg (Stadt),Bayern,09661000,2021-02-14T00:00:00+01:00,2127,87
Aschaffenburg (Landkreis),Bayern,09671000,2021-02-14T00:00:00+01:00,5584,176
Augsburg (Stadt),Bayern,09761000,2021-02-14T00:00:00+01:00,11703,304
Augsburg (Landkreis),Bayern,09772000,2021-02-14T00:00:00+01:00,7458,160
Bad Kissingen,Bayern,09672000,2021-02-14T00:00:00+01:00,2218,80
Bad Tölz-Wolfratshausen,Bayern,09173000,2021-02-14T00:00:00+01:00,3433,56
Bamberg (Stadt),Bayern,09461000,2021-02-14T00:00:00+01:00,2016,89
Bamberg (Landkreis),Bayern,09471000,2021-02-14T00:00:00+01:00,3539,101
Bayreuth (Stadt),Bayern,09462000,2021-02-14T00:00:00+01:00,2152,78
Bayreuth (Landkreis),Bayern,09472000,2021-02-14T00:00:00+01:00,3169,124
Berchtesgadener Land,Bayern,09172000,2021-02-14T00:00:00+01:00,4150,89
Cham,Bayern,09372000,2021-02-14T00:00:00+01:00,3602,111
Coburg (Stadt),Bayern,09463000,2021-02-14T00:00:00+01:00,1566,83
Coburg (Landkreis),Bayern,09473000,2021-02-14T00:00:00+01:00,3224,137
Dachau,Bayern,09174000,2021-02-14T00:00:00+01:00,5668,114
Deggendorf,Bayern,09271000,2021-02-14T00:00:00+01:00,4173,118
Dillingen a.d. Donau,Bayern,09773000,2021-02-14T00:00:00+01:00,2495,93
Dingolfing-Landau,Bayern,09279000,2021-02-14T00:00:00+01:00,3169,72
Donau-Ries,Bayern,09779000,2021-02-14T00:00:00+01:00,3577,135
Ebersberg,Bayern,09175000,2021-02-14T00:00:00+01:00,4626,147
Eichstätt,Bayern,09176000,2021-02-14T00:00:00+01:00,3292,68
Erding,Bayern,09177000,2021-02-14T00:00:00+01:00,4919,87
Erlangen,Bayern,09562000,2021-02-14T00:00:00+01:00,2723,79
Erlangen-Höchstadt,Bayern,09572000,2021-02-14T00:00:00+01:00,3495,110
Forchheim,Bayern,09474000,2021-02-14T00:00:00+01:00,3218,94
Freising,Bayern,09178000,2021-02-14T00:00:00+01:00,5536,104
Freyung-Grafenau,Bayern,09272000,2021-02-14T00:00:00+01:00,3378,97
Fürstenfeldbruck,Bayern,09179000,2021-02-14T00:00:00+01:00,6854,117
Fürth (Stadt),Bayern,09563000,2021-02-14T00:00:00+01:00,4725,173
Fürth (Landkreis),Bayern,09573000,2021-02-14T00:00:00+01:00,3642,169
Garmisch-Partenkirchen,Bayern,09180000,2021-02-14T00:00:00+01:00,2452,74
Günzburg,Bayern,09774000,2021-02-14T00:00:00+01:00,4283,91
Haßberge,Bayern,09674000,2021-02-14T00:00:00+01:00,2370,66
Hof (Stadt),Bayern,09464000,2021-02-14T00:00:00+01:00,2084,67
Hof (Landkreis),Bayern,09475000,2021-02-14T00:00:00+01:00,3590,101
Ingolstadt,Bayern,09161000,2021-02-14T00:00:00+01:00,4036,90
Kaufbeuren,Bayern,09762000,2021-02-14T00:00:00+01:00,1445,44
Kelheim,Bayern,09273000,2021-02-14T00:00:00+01:00,3121,82
Kempten (Allgäu),Bayern,09763000,2021-02-14T00:00:00+01:00,1544,32
Kitzingen,Bayern,09675000,2021-02-14T00:00:00+01:00,2092,67
