Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2023-04-20T00:00:00+02:00,5076071,19620
Bayern,09,2023-04-20T00:00:00+02:00,6760921,29262
Berlin,11,2023-04-20T00:00:00+02:00,1438993,5712
Brandenburg,12,2023-04-20T00:00:00+02:00,1119077,6615
Bremen,04,2023-04-20T00:00:00+02:00,304705,1005
Hamburg,02,2023-04-20T00:00:00+02:00,810069,3705
Hessen,06,2023-04-20T00:00:00+02:00,2938166,12721
Mecklenburg-Vorpommern,13,2023-04-20T00:00:00+02:00,715980,2820
Niedersachsen,03,2023-04-20T00:00:00+02:00,3875971,14119
Nordrhein-Westfalen,05,2023-04-20T00:00:00+02:00,8080796,32139
Rheinland-Pfalz,07,2023-04-20T00:00:00+02:00,1776300,7143
Saarland,10,2023-04-20T00:00:00+02:00,495149,2190
Sachsen,14,2023-04-20T00:00:00+02:00,1964589,16946
Sachsen-Anhalt,15,2023-04-20T00:00:00+02:00,965794,6374
Schleswig-Holstein,01,2023-04-20T00:00:00+02:00,1180284,3561
Thüringen,16,2023-04-20T00:00:00+02:00,887619,8387
