Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-01-20T00:00:00+01:00,277126,6324
Bayern,09,2021-01-20T00:00:00+01:00,380295,9106
Berlin,11,2021-01-20T00:00:00+01:00,113875,1918
Brandenburg,12,2021-01-20T00:00:00+01:00,59485,1738
Bremen,04,2021-01-20T00:00:00+01:00,15027,239
Hamburg,02,2021-01-20T00:00:00+01:00,43328,935
Hessen,06,2021-01-20T00:00:00+01:00,160738,4190
Mecklenburg-Vorpommern,13,2021-01-20T00:00:00+01:00,17170,324
Niedersachsen,03,2021-01-20T00:00:00+01:00,130467,2768
Nordrhein-Westfalen,05,2021-01-20T00:00:00+01:00,456855,9473
Rheinland-Pfalz,07,2021-01-20T00:00:00+01:00,86124,2145
Saarland,10,2021-01-20T00:00:00+01:00,23420,632
Sachsen,14,2021-01-20T00:00:00+01:00,168943,5307
Sachsen-Anhalt,15,2021-01-20T00:00:00+01:00,44494,1247
Schleswig-Holstein,01,2021-01-20T00:00:00+01:00,31842,691
Thüringen,16,2021-01-20T00:00:00+01:00,58813,1733
