Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2023-04-05T00:00:00+02:00,5073576,19522
Bayern,09,2023-04-05T00:00:00+02:00,6757227,29047
Berlin,11,2023-04-05T00:00:00+02:00,1437304,5679
Brandenburg,12,2023-04-05T00:00:00+02:00,1117959,6566
Bremen,04,2023-04-05T00:00:00+02:00,304627,993
Hamburg,02,2023-04-05T00:00:00+02:00,809266,3660
Hessen,06,2023-04-05T00:00:00+02:00,2936528,12594
Mecklenburg-Vorpommern,13,2023-04-05T00:00:00+02:00,714924,2799
Niedersachsen,03,2023-04-05T00:00:00+02:00,3873106,13973
Nordrhein-Westfalen,05,2023-04-05T00:00:00+02:00,8075441,31927
Rheinland-Pfalz,07,2023-04-05T00:00:00+02:00,1775275,7092
Saarland,10,2023-04-05T00:00:00+02:00,494783,2175
Sachsen,14,2023-04-05T00:00:00+02:00,1962687,16913
Sachsen-Anhalt,15,2023-04-05T00:00:00+02:00,964679,6342
Schleswig-Holstein,01,2023-04-05T00:00:00+02:00,1179062,3533
Thüringen,16,2023-04-05T00:00:00+02:00,886899,8354
