Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-12-12T00:00:00+01:00,4920482,18322
Bayern,09,2022-12-12T00:00:00+01:00,6561970,27222
Berlin,11,2022-12-12T00:00:00+01:00,1375310,5178
Brandenburg,12,2022-12-12T00:00:00+01:00,1071984,6220
Bremen,04,2022-12-12T00:00:00+01:00,289613,894
Hamburg,02,2022-12-12T00:00:00+01:00,783801,3298
Hessen,06,2022-12-12T00:00:00+01:00,2807966,11772
Mecklenburg-Vorpommern,13,2022-12-12T00:00:00+01:00,682952,2603
Niedersachsen,03,2022-12-12T00:00:00+01:00,3646031,11964
Nordrhein-Westfalen,05,2022-12-12T00:00:00+01:00,7607564,29282
Rheinland-Pfalz,07,2022-12-12T00:00:00+01:00,1697748,6581
Saarland,10,2022-12-12T00:00:00+01:00,472683,1985
Sachsen,14,2022-12-12T00:00:00+01:00,1910676,16430
Sachsen-Anhalt,15,2022-12-12T00:00:00+01:00,933233,6066
Schleswig-Holstein,01,2022-12-12T00:00:00+01:00,1130689,3197
Thüringen,16,2022-12-12T00:00:00+01:00,866224,7952
