Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-04-02T00:00:00+02:00,3085645,15141
Bayern,09,2022-04-02T00:00:00+02:00,4088755,22637
Berlin,11,2022-04-02T00:00:00+02:00,917349,4386
Brandenburg,12,2022-04-02T00:00:00+02:00,695181,5432
Bremen,04,2022-04-02T00:00:00+02:00,157311,716
Hamburg,02,2022-04-02T00:00:00+02:00,451699,2392
Hessen,06,2022-04-02T00:00:00+02:00,1467460,9633
Mecklenburg-Vorpommern,13,2022-04-02T00:00:00+02:00,406557,2016
Niedersachsen,03,2022-04-02T00:00:00+02:00,1743355,8122
Nordrhein-Westfalen,05,2022-04-02T00:00:00+02:00,4302064,23755
Rheinland-Pfalz,07,2022-04-02T00:00:00+02:00,904516,5277
Saarland,10,2022-04-02T00:00:00+02:00,253575,1540
Sachsen,14,2022-04-02T00:00:00+02:00,1334312,14761
Sachsen-Anhalt,15,2022-04-02T00:00:00+02:00,614313,5024
Schleswig-Holstein,01,2022-04-02T00:00:00+02:00,518891,2307
Thüringen,16,2022-04-02T00:00:00+02:00,612512,6848
