Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2020-12-26T00:00:00+01:00,227305,4400
Bayern,09,2020-12-26T00:00:00+01:00,308651,6150
Berlin,11,2020-12-26T00:00:00+01:00,92346,1118
Brandenburg,12,2020-12-26T00:00:00+01:00,36214,771
Bremen,04,2020-12-26T00:00:00+01:00,13134,178
Hamburg,02,2020-12-26T00:00:00+01:00,34813,584
Hessen,06,2020-12-26T00:00:00+01:00,130109,2423
Mecklenburg-Vorpommern,13,2020-12-26T00:00:00+01:00,10841,139
Niedersachsen,03,2020-12-26T00:00:00+01:00,101877,1774
Nordrhein-Westfalen,05,2020-12-26T00:00:00+01:00,375714,5888
Rheinland-Pfalz,07,2020-12-26T00:00:00+01:00,68113,1229
Saarland,10,2020-12-26T00:00:00+01:00,19122,406
Sachsen,14,2020-12-26T00:00:00+01:00,121060,2682
Sachsen-Anhalt,15,2020-12-26T00:00:00+01:00,26569,502
Schleswig-Holstein,01,2020-12-26T00:00:00+01:00,23094,359
Thüringen,16,2020-12-26T00:00:00+01:00,38141,819
