Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2020-11-18T00:00:00+01:00,120870,2333
Bayern,09,2020-11-18T00:00:00+01:00,164288,3262
Berlin,11,2020-11-18T00:00:00+01:00,50611,394
Brandenburg,12,2020-11-18T00:00:00+01:00,13517,253
Bremen,04,2020-11-18T00:00:00+01:00,8447,102
Hamburg,02,2020-11-18T00:00:00+01:00,20830,315
Hessen,06,2020-11-18T00:00:00+01:00,68070,935
Mecklenburg-Vorpommern,13,2020-11-18T00:00:00+01:00,4620,44
Niedersachsen,03,2020-11-18T00:00:00+01:00,56924,935
Nordrhein-Westfalen,05,2020-11-18T00:00:00+01:00,211380,2766
Rheinland-Pfalz,07,2020-11-18T00:00:00+01:00,34144,381
Saarland,10,2020-11-18T00:00:00+01:00,10524,228
Sachsen,14,2020-11-18T00:00:00+01:00,36891,567
Sachsen-Anhalt,15,2020-11-18T00:00:00+01:00,8669,108
Schleswig-Holstein,01,2020-11-18T00:00:00+01:00,11917,227
Thüringen,16,2020-11-18T00:00:00+01:00,11605,269
