Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-06-26T00:00:00+02:00,500253,10221
Bayern,09,2021-06-26T00:00:00+02:00,647115,15240
Berlin,11,2021-06-26T00:00:00+02:00,180096,3556
Brandenburg,12,2021-06-26T00:00:00+02:00,108665,3794
Bremen,04,2021-06-26T00:00:00+02:00,27429,483
Hamburg,02,2021-06-26T00:00:00+02:00,77253,1589
Hessen,06,2021-06-26T00:00:00+02:00,290623,7503
Mecklenburg-Vorpommern,13,2021-06-26T00:00:00+02:00,44133,1152
Niedersachsen,03,2021-06-26T00:00:00+02:00,260872,5757
Nordrhein-Westfalen,05,2021-06-26T00:00:00+02:00,815662,17112
Rheinland-Pfalz,07,2021-06-26T00:00:00+02:00,155072,3881
Saarland,10,2021-06-26T00:00:00+02:00,41443,1019
Sachsen,14,2021-06-26T00:00:00+02:00,285759,10067
Sachsen-Anhalt,15,2021-06-26T00:00:00+02:00,99222,3425
Schleswig-Holstein,01,2021-06-26T00:00:00+02:00,63838,1620
Thüringen,16,2021-06-26T00:00:00+02:00,128737,4327
