Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2020-10-29T00:00:00+01:00,75164,2000
Bayern,09,2020-10-29T00:00:00+01:00,98998,2789
Berlin,11,2020-10-29T00:00:00+01:00,29225,253
Brandenburg,12,2020-10-29T00:00:00+01:00,7208,188
Bremen,04,2020-10-29T00:00:00+01:00,4891,69
Hamburg,02,2020-10-29T00:00:00+01:00,12557,283
Hessen,06,2020-10-29T00:00:00+01:00,37385,637
Mecklenburg-Vorpommern,13,2020-10-29T00:00:00+01:00,2484,22
Niedersachsen,03,2020-10-29T00:00:00+01:00,32980,737
Nordrhein-Westfalen,05,2020-10-29T00:00:00+01:00,122051,2083
Rheinland-Pfalz,07,2020-10-29T00:00:00+01:00,18420,279
Saarland,10,2020-10-29T00:00:00+01:00,5806,183
Sachsen,14,2020-10-29T00:00:00+01:00,15380,300
Sachsen-Anhalt,15,2020-10-29T00:00:00+01:00,4582,76
Schleswig-Holstein,01,2020-10-29T00:00:00+01:00,7499,170
Thüringen,16,2020-10-29T00:00:00+01:00,6383,203
