Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-10-21T00:00:00+02:00,4752690,17566
Bayern,09,2022-10-21T00:00:00+02:00,6389120,26242
Berlin,11,2022-10-21T00:00:00+02:00,1313685,4882
Brandenburg,12,2022-10-21T00:00:00+02:00,1010609,5993
Bremen,04,2022-10-21T00:00:00+02:00,272773,853
Hamburg,02,2022-10-21T00:00:00+02:00,748748,3106
Hessen,06,2022-10-21T00:00:00+02:00,2683422,11267
Mecklenburg-Vorpommern,13,2022-10-21T00:00:00+02:00,640177,2509
Niedersachsen,03,2022-10-21T00:00:00+02:00,3407449,11080
Nordrhein-Westfalen,05,2022-10-21T00:00:00+02:00,7161412,27908
Rheinland-Pfalz,07,2022-10-21T00:00:00+02:00,1622673,6307
Saarland,10,2022-10-21T00:00:00+02:00,451999,1896
Sachsen,14,2022-10-21T00:00:00+02:00,1845149,16139
Sachsen-Anhalt,15,2022-10-21T00:00:00+02:00,889865,5805
Schleswig-Holstein,01,2022-10-21T00:00:00+02:00,1068826,2980
Thüringen,16,2022-10-21T00:00:00+02:00,839465,7745
