Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-06-03T00:00:00+02:00,494120,10003
Bayern,09,2021-06-03T00:00:00+02:00,640907,14990
Berlin,11,2021-06-03T00:00:00+02:00,178748,3499
Brandenburg,12,2021-06-03T00:00:00+02:00,108417,3736
Bremen,04,2021-06-03T00:00:00+02:00,27159,475
Hamburg,02,2021-06-03T00:00:00+02:00,76386,1566
Hessen,06,2021-06-03T00:00:00+02:00,287588,7382
Mecklenburg-Vorpommern,13,2021-06-03T00:00:00+02:00,43932,1124
Niedersachsen,03,2021-06-03T00:00:00+02:00,258893,5645
Nordrhein-Westfalen,05,2021-06-03T00:00:00+02:00,808002,16820
Rheinland-Pfalz,07,2021-06-03T00:00:00+02:00,153294,3745
Saarland,10,2021-06-03T00:00:00+02:00,40934,1011
Sachsen,14,2021-06-03T00:00:00+02:00,284361,9761
Sachsen-Anhalt,15,2021-06-03T00:00:00+02:00,98639,3358
Schleswig-Holstein,01,2021-06-03T00:00:00+02:00,63255,1597
Thüringen,16,2021-06-03T00:00:00+02:00,127833,4228
