Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-10-30T00:00:00+02:00,631501,10990
Bayern,09,2021-10-30T00:00:00+02:00,815185,16066
Berlin,11,2021-10-30T00:00:00+02:00,223287,3704
Brandenburg,12,2021-10-30T00:00:00+02:00,124412,3918
Bremen,04,2021-10-30T00:00:00+02:00,35309,530
Hamburg,02,2021-10-30T00:00:00+02:00,98138,1820
Hessen,06,2021-10-30T00:00:00+02:00,354166,7855
Mecklenburg-Vorpommern,13,2021-10-30T00:00:00+02:00,53158,1241
Niedersachsen,03,2021-10-30T00:00:00+02:00,319944,6082
Nordrhein-Westfalen,05,2021-10-30T00:00:00+02:00,1011606,18202
Rheinland-Pfalz,07,2021-10-30T00:00:00+02:00,192995,4091
Saarland,10,2021-10-30T00:00:00+02:00,49801,1066
Sachsen,14,2021-10-30T00:00:00+02:00,325936,10321
Sachsen-Anhalt,15,2021-10-30T00:00:00+02:00,111788,3580
Schleswig-Holstein,01,2021-10-30T00:00:00+02:00,81717,1723
Thüringen,16,2021-10-30T00:00:00+02:00,151720,4507
