Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-01-19T00:00:00+01:00,275442,6219
Bayern,09,2021-01-19T00:00:00+01:00,377918,8929
Berlin,11,2021-01-19T00:00:00+01:00,113055,1860
Brandenburg,12,2021-01-19T00:00:00+01:00,58646,1667
Bremen,04,2021-01-19T00:00:00+01:00,14960,237
Hamburg,02,2021-01-19T00:00:00+01:00,43077,917
Hessen,06,2021-01-19T00:00:00+01:00,159409,4072
Mecklenburg-Vorpommern,13,2021-01-19T00:00:00+01:00,16902,310
Niedersachsen,03,2021-01-19T00:00:00+01:00,129566,2685
Nordrhein-Westfalen,05,2021-01-19T00:00:00+01:00,453576,9306
Rheinland-Pfalz,07,2021-01-19T00:00:00+01:00,85559,2104
Saarland,10,2021-01-19T00:00:00+01:00,23204,628
Sachsen,14,2021-01-19T00:00:00+01:00,167685,5156
Sachsen-Anhalt,15,2021-01-19T00:00:00+01:00,43612,1181
Schleswig-Holstein,01,2021-01-19T00:00:00+01:00,31391,675
Thüringen,16,2021-01-19T00:00:00+01:00,58026,1676
