Area,Bundesland,AGS,Timestamp,Confirmed,Deaths
Alb-Donau-Kreis,Baden-Württemberg,08425000,2020-12-06T00:00:00+01:00,2868,73
Baden-Baden (Stadtkreis),Baden-Württemberg,08211000,2020-12-06T00:00:00+01:00,707,23
Biberach,Baden-Württemberg,08426000,2020-12-06T00:00:00+01:00,2069,53
Bodenseekreis,Baden-Württemberg,08435000,2020-12-06T00:00:00+01:00,1906,14
Breisgau-Hochschwarzwald,Baden-Württemberg,08315000,2020-12-06T00:00:00+01:00,3526,84
Böblingen,Baden-Württemberg,08115000,2020-12-06T00:00:00+01:00,6699,92
Calw,Baden-Württemberg,08235000,2020-12-06T00:00:00+01:00,2669,37
Emmendingen,Baden-Württemberg,08316000,2020-12-06T00:00:00+01:00,2286,63
Enzkreis,Baden-Württemberg,08236000,2020-12-06T00:00:00+01:00,3100,45
Esslingen,Baden-Württemberg,08116000,2020-12-06T00:00:00+01:00,9228,177
Freiburg im Breisgau (Stadtkreis),Baden-Württemberg,08311000,2020-12-06T00:00:00+01:00,3059,88
Freudenstadt,Baden-Württemberg,08237000,2020-12-06T00:00:00+01:00,1728,44
Göppingen,Baden-Württemberg,08117000,2020-12-06T00:00:00+01:00,4218,80
Heidelberg (Stadtkreis),Baden-Württemberg,08221000,2020-12-06T00:00:00+01:00,2076,20
Heidenheim,Baden-Württemberg,08135000,2020-12-06T00:00:00+01:00,1949,58
Heilbronn (Stadtkreis),Baden-Württemberg,08121000,2020-12-06T00:00:00+01:00,2801,40
Heilbronn (Landkreis),Baden-Württemberg,08125000,2020-12-06T00:00:00+01:00,4870,63
Hohenlohekreis,Baden-Württemberg,08126000,2020-12-06T00:00:00+01:00,1723,51
Karlsruhe (Stadtkreis),Baden-Württemberg,08212000,2020-12-06T00:00:00+01:00,3472,46
Karlsruhe (Landkreis),Baden-Württemberg,08215000,2020-12-06T00:00:00+01:00,5697,153
Konstanz,Baden-Württemberg,08335000,2020-12-06T00:00:00+01:00,3359,50
Ludwigsburg,Baden-Württemberg,08118000,2020-12-06T00:00:00+01:00,9847,154
Lörrach,Baden-Württemberg,08336000,2020-12-06T00:00:00+01:00,3809,80
Main-Tauber-Kreis,Baden-Württemberg,08128000,2020-12-06T00:00:00+01:00,1546,17
Mannheim (Stadtkreis),Baden-Württemberg,08222000,2020-12-06T00:00:00+01:00,5594,60
Neckar-Odenwald-Kreis,Baden-Württemberg,08225000,2020-12-06T00:00:00+01:00,1645,36
Ortenaukreis,Baden-Württemberg,08317000,2020-12-06T00:00:00+01:00,6265,163
Ostalbkreis,Baden-Württemberg,08136000,2020-12-06T00:00:00+01:00,5153,83
Pforzheim (Stadtkreis),Baden-Württemberg,08231000,2020-12-06T00:00:00+01:00,2565,18
Rastatt,Baden-Württemberg,08216000,2020-12-06T00:00:00+01:00,2923,38
Ravensburg,Baden-Württemberg,08436000,2020-12-06T00:00:00+01:00,2624,25
Rems-Murr-Kreis,Baden-Württemberg,08119000,2020-12-06T00:00:00+01:00,7235,127
Reutlingen,Baden-Württemberg,08415000,2020-12-06T00:00:00+01:00,4877,97
Rhein-Neckar-Kreis,Baden-Württemberg,08226000,2020-12-06T00:00:00+01:00,7229,115
Rottweil,Baden-Württemberg,08325000,2020-12-06T00:00:00+01:00,2196,43
Schwarzwald-Baar-Kreis,Baden-Württemberg,08326000,2020-12-06T00:00:00+01:00,3044,60
