Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-09-09T00:00:00+02:00,541480,10522
Bayern,09,2021-09-09T00:00:00+02:00,691474,15449
Berlin,11,2021-09-09T00:00:00+02:00,197286,3599
Brandenburg,12,2021-09-09T00:00:00+02:00,112988,3828
Bremen,04,2021-09-09T00:00:00+02:00,30448,500
Hamburg,02,2021-09-09T00:00:00+02:00,87576,1658
Hessen,06,2021-09-09T00:00:00+02:00,318036,7652
Mecklenburg-Vorpommern,13,2021-09-09T00:00:00+02:00,47035,1194
Niedersachsen,03,2021-09-09T00:00:00+02:00,286166,5869
Nordrhein-Westfalen,05,2021-09-09T00:00:00+02:00,918903,17519
Rheinland-Pfalz,07,2021-09-09T00:00:00+02:00,171362,3940
Saarland,10,2021-09-09T00:00:00+02:00,45648,1038
Sachsen,14,2021-09-09T00:00:00+02:00,291388,10177
Sachsen-Anhalt,15,2021-09-09T00:00:00+02:00,101526,3493
Schleswig-Holstein,01,2021-09-09T00:00:00+02:00,73182,1663
Thüringen,16,2021-09-09T00:00:00+02:00,131614,4397
