Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-10-12T00:00:00+02:00,587012,10771
Bayern,09,2021-10-12T00:00:00+02:00,748981,15789
Berlin,11,2021-10-12T00:00:00+02:00,210937,3655
Brandenburg,12,2021-10-12T00:00:00+02:00,118136,3866
Bremen,04,2021-10-12T00:00:00+02:00,33923,520
Hamburg,02,2021-10-12T00:00:00+02:00,93432,1754
Hessen,06,2021-10-12T00:00:00+02:00,339298,7785
Mecklenburg-Vorpommern,13,2021-10-12T00:00:00+02:00,50083,1207
Niedersachsen,03,2021-10-12T00:00:00+02:00,305790,6004
Nordrhein-Westfalen,05,2021-10-12T00:00:00+02:00,973775,17953
Rheinland-Pfalz,07,2021-10-12T00:00:00+02:00,184257,4020
Saarland,10,2021-10-12T00:00:00+02:00,48108,1057
Sachsen,14,2021-10-12T00:00:00+02:00,302797,10236
Sachsen-Anhalt,15,2021-10-12T00:00:00+02:00,105787,3550
Schleswig-Holstein,01,2021-10-12T00:00:00+02:00,77511,1700
Thüringen,16,2021-10-12T00:00:00+02:00,138528,4430
