Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-11-25T00:00:00+01:00,4885928,18171
Bayern,09,2022-11-25T00:00:00+01:00,6528824,27046
Berlin,11,2022-11-25T00:00:00+01:00,1356358,5123
Brandenburg,12,2022-11-25T00:00:00+01:00,1052632,6163
Bremen,04,2022-11-25T00:00:00+01:00,284448,881
Hamburg,02,2022-11-25T00:00:00+01:00,774712,3237
Hessen,06,2022-11-25T00:00:00+01:00,2783995,11634
Mecklenburg-Vorpommern,13,2022-11-25T00:00:00+01:00,670701,2579
Niedersachsen,03,2022-11-25T00:00:00+01:00,3569853,11729
Nordrhein-Westfalen,05,2022-11-25T00:00:00+01:00,7503070,28900
Rheinland-Pfalz,07,2022-11-25T00:00:00+01:00,1680825,6532
Saarland,10,2022-11-25T00:00:00+01:00,468127,1961
Sachsen,14,2022-11-25T00:00:00+01:00,1893336,16360
Sachsen-Anhalt,15,2022-11-25T00:00:00+01:00,921481,6026
Schleswig-Holstein,01,2022-11-25T00:00:00+01:00,1113707,3135
Thüringen,16,2022-11-25T00:00:00+01:00,860480,7911
