Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-06-09T00:00:00+02:00,496379,10036
Bayern,09,2021-06-09T00:00:00+02:00,643317,15061
Berlin,11,2021-06-09T00:00:00+02:00,179343,3512
Brandenburg,12,2021-06-09T00:00:00+02:00,108616,3751
Bremen,04,2021-06-09T00:00:00+02:00,27280,475
Hamburg,02,2021-06-09T00:00:00+02:00,76677,1578
Hessen,06,2021-06-09T00:00:00+02:00,288624,7405
Mecklenburg-Vorpommern,13,2021-06-09T00:00:00+02:00,44015,1133
Niedersachsen,03,2021-06-09T00:00:00+02:00,259732,5686
Nordrhein-Westfalen,05,2021-06-09T00:00:00+02:00,811169,16905
Rheinland-Pfalz,07,2021-06-09T00:00:00+02:00,154017,3769
Saarland,10,2021-06-09T00:00:00+02:00,41097,1014
Sachsen,14,2021-06-09T00:00:00+02:00,285032,9917
Sachsen-Anhalt,15,2021-06-09T00:00:00+02:00,98929,3379
Schleswig-Holstein,01,2021-06-09T00:00:00+02:00,63452,1609
Thüringen,16,2021-06-09T00:00:00+02:00,128263,4261
