Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-04-18T00:00:00+02:00,406195,9051
Bayern,09,2021-04-18T00:00:00+02:00,553999,13725
Berlin,11,2021-04-18T00:00:00+02:00,158922,3150
Brandenburg,12,2021-04-18T00:00:00+02:00,96618,3449
Bremen,04,2021-04-18T00:00:00+02:00,23441,435
Hamburg,02,2021-04-18T00:00:00+02:00,67944,1431
Hessen,06,2021-04-18T00:00:00+02:00,243597,6603
Mecklenburg-Vorpommern,13,2021-04-18T00:00:00+02:00,36149,926
Niedersachsen,03,2021-04-18T00:00:00+02:00,220973,5123
Nordrhein-Westfalen,05,2021-04-18T00:00:00+02:00,679133,14868
Rheinland-Pfalz,07,2021-04-18T00:00:00+02:00,129415,3450
Saarland,10,2021-04-18T00:00:00+02:00,34793,942
Sachsen,14,2021-04-18T00:00:00+02:00,245311,8735
Sachsen-Anhalt,15,2021-04-18T00:00:00+02:00,82959,2910
Schleswig-Holstein,01,2021-04-18T00:00:00+02:00,55132,1475
Thüringen,16,2021-04-18T00:00:00+02:00,107681,3641
