Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2020-11-13T00:00:00+01:00,110633,2225
Bayern,09,2020-11-13T00:00:00+01:00,148882,3081
Berlin,11,2020-11-13T00:00:00+01:00,45106,334
Brandenburg,12,2020-11-13T00:00:00+01:00,11852,230
Bremen,04,2020-11-13T00:00:00+01:00,7803,93
Hamburg,02,2020-11-13T00:00:00+01:00,18914,310
Hessen,06,2020-11-13T00:00:00+01:00,61055,836
Mecklenburg-Vorpommern,13,2020-11-13T00:00:00+01:00,4165,36
Niedersachsen,03,2020-11-13T00:00:00+01:00,51770,882
Nordrhein-Westfalen,05,2020-11-13T00:00:00+01:00,191011,2581
Rheinland-Pfalz,07,2020-11-13T00:00:00+01:00,30250,352
Saarland,10,2020-11-13T00:00:00+01:00,9452,208
Sachsen,14,2020-11-13T00:00:00+01:00,31538,474
Sachsen-Anhalt,15,2020-11-13T00:00:00+01:00,7641,105
Schleswig-Holstein,01,2020-11-13T00:00:00+01:00,10924,213
Thüringen,16,2020-11-13T00:00:00+01:00,10099,240
