Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2023-01-10T00:00:00+01:00,4983112,18676
Bayern,09,2023-01-10T00:00:00+01:00,6627065,27678
Berlin,11,2023-01-10T00:00:00+01:00,1409992,5351
Brandenburg,12,2023-01-10T00:00:00+01:00,1098501,6350
Bremen,04,2023-01-10T00:00:00+01:00,299340,940
Hamburg,02,2023-01-10T00:00:00+01:00,799258,3434
Hessen,06,2023-01-10T00:00:00+01:00,2865050,12001
Mecklenburg-Vorpommern,13,2023-01-10T00:00:00+01:00,702227,2706
Niedersachsen,03,2023-01-10T00:00:00+01:00,3778313,12565
Nordrhein-Westfalen,05,2023-01-10T00:00:00+01:00,7841667,30200
Rheinland-Pfalz,07,2023-01-10T00:00:00+01:00,1730413,6716
Saarland,10,2023-01-10T00:00:00+01:00,481563,2037
Sachsen,14,2023-01-10T00:00:00+01:00,1937431,16640
Sachsen-Anhalt,15,2023-01-10T00:00:00+01:00,948913,6167
Schleswig-Holstein,01,2023-01-10T00:00:00+01:00,1161782,3369
Thüringen,16,2023-01-10T00:00:00+01:00,875445,8145
