Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-06-30T00:00:00+02:00,3860465,16332
Bayern,09,2022-06-30T00:00:00+02:00,5158687,24393
Berlin,11,2022-06-30T00:00:00+02:00,1103337,4648
Brandenburg,12,2022-06-30T00:00:00+02:00,824477,5718
Bremen,04,2022-06-30T00:00:00+02:00,217164,791
Hamburg,02,2022-06-30T00:00:00+02:00,633772,2724
Hessen,06,2022-06-30T00:00:00+02:00,2033119,10348
Mecklenburg-Vorpommern,13,2022-06-30T00:00:00+02:00,514858,2258
Niedersachsen,03,2022-06-30T00:00:00+02:00,2632555,9684
Nordrhein-Westfalen,05,2022-06-30T00:00:00+02:00,5746467,25753
Rheinland-Pfalz,07,2022-06-30T00:00:00+02:00,1247374,5756
Saarland,10,2022-06-30T00:00:00+02:00,340396,1719
Sachsen,14,2022-06-30T00:00:00+02:00,1560541,15600
Sachsen-Anhalt,15,2022-06-30T00:00:00+02:00,744124,5411
Schleswig-Holstein,01,2022-06-30T00:00:00+02:00,837055,2612
Thüringen,16,2022-06-30T00:00:00+02:00,726470,7358
