Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-07-22T00:00:00+02:00,503383,10360
Bayern,09,2021-07-22T00:00:00+02:00,651212,15315
Berlin,11,2021-07-22T00:00:00+02:00,181432,3576
Brandenburg,12,2021-07-22T00:00:00+02:00,108971,3815
Bremen,04,2021-07-22T00:00:00+02:00,27680,492
Hamburg,02,2021-07-22T00:00:00+02:00,78108,1606
Hessen,06,2021-07-22T00:00:00+02:00,293201,7573
Mecklenburg-Vorpommern,13,2021-07-22T00:00:00+02:00,44260,1166
Niedersachsen,03,2021-07-22T00:00:00+02:00,263136,5806
Nordrhein-Westfalen,05,2021-07-22T00:00:00+02:00,821692,17260
Rheinland-Pfalz,07,2021-07-22T00:00:00+02:00,156469,3897
Saarland,10,2021-07-22T00:00:00+02:00,41808,1029
Sachsen,14,2021-07-22T00:00:00+02:00,286265,10126
Sachsen-Anhalt,15,2021-07-22T00:00:00+02:00,99383,3447
Schleswig-Holstein,01,2021-07-22T00:00:00+02:00,64493,1628
Thüringen,16,2021-07-22T00:00:00+02:00,129010,4362
